AppointmentID,ClinicID,PetID,ClientID,VeterinarianID,AppointmentDate,AppointmentTime,AppointmentType,BookingChannel,AppointmentStatus,ScheduledMinutes,ActualMinutes,WaitTimeMinutes,PrimaryDiagnosis,NewPatientVisit,FollowUpRecommended,SatisfactionScore
A0022930,CL010,P008375,C005593,EMP0238,2025-08-13,11:30,Specialty Consult,Phone,Completed,60,52,15,Gastrointestinal Upset,Yes,No,
A0022931,CL011,P004912,C003276,EMP0257,2025-11-13,14:15,Specialty Consult,Phone,Completed,60,62,10,Lameness/Arthritis,No,Yes,5
A0022932,CL008,P008287,C005529,EMP0182,2025-07-24,15:30,Wellness,In Person,No Show,30,,,,Yes,No,
A0022933,CL010,P005914,C003967,EMP0235,2025-11-15,17:45,Wellness,Phone,Cancelled,30,,,,No,No,
A0022934,CL001,P005668,C003804,EMP0016,2024-05-27,08:45,Wellness,Phone,Completed,30,37,18,Routine/Healthy,No,Yes,5
A0022935,CL006,P002660,C001762,EMP0149,2024-09-23,15:30,Surgery,Mobile App,Completed,150,210,19,Gastrointestinal Upset,No,No,5
A0022936,CL002,P005291,C003536,EMP0032,2024-10-27,14:30,Wellness,Online,Completed,30,33,18,Mass/Neoplasia,No,No,5
A0022937,CL004,P001830,C001217,EMP0089,2025-04-15,16:45,Vaccination,In Person,Completed,20,16,7,Gastrointestinal Upset,No,No,5
A0022938,CL002,P009965,C006633,EMP0035,2024-07-27,12:15,Wellness,Mobile App,Completed,30,35,5,Urinary Tract Disease,No,No,5
A0022939,CL005,P012744,C008467,EMP0126,2025-01-14,14:00,Vaccination,In Person,Cancelled,20,,,,No,No,
A0022940,CL004,P000508,C000348,EMP0089,2025-02-12,17:00,Specialty Consult,In Person,No Show,60,,,,No,No,
A0022941,CL010,P005304,C003545,EMP0236,2025-05-12,17:00,Sick Visit,Mobile App,Completed,30,24,0,Heart Disease,No,Yes,4
A0022942,CL006,P003664,C002430,EMP0144,2024-01-26,16:45,Vaccination,Phone,Completed,20,13,24,Urinary Tract Disease,No,No,3
A0022943,CL012,P005187,C003462,EMP0283,2024-06-14,11:45,Surgery,Mobile App,Completed,150,122,24,Gastrointestinal Upset,No,No,5
A0022944,CL001,P002187,C001461,EMP0020,2025-09-24,13:30,Wellness,Online,Completed,30,25,25,Routine/Healthy,No,No,3
A0022945,CL004,P002772,C001844,EMP0085,2024-10-05,18:00,Wellness,Online,Completed,30,28,4,Lameness/Arthritis,No,Yes,5
A0022946,CL002,P009207,C006117,EMP0034,2025-05-19,11:30,Wellness,Phone,Completed,30,22,6,Routine/Healthy,No,Yes,5
A0022947,CL009,P011018,C007324,EMP0209,2024-01-09,16:00,Specialty Consult,Online,No Show,60,,,,No,No,
A0022948,CL001,P003386,C002247,EMP0007,2025-03-12,16:45,Wellness,Mobile App,Completed,30,44,1,Urinary Tract Disease,No,Yes,5
A0022949,CL010,P006504,C004354,EMP0226,2025-06-16,11:15,Follow-up,Phone,Cancelled,20,,,,No,No,
A0022950,CL007,P008998,C005982,EMP0157,2024-02-07,13:45,Dental,Online,Cancelled,120,,,,No,No,
A0022951,CL007,P000895,C000613,EMP0157,2025-09-02,08:45,Sick Visit,In Person,Completed,30,30,12,Dental Disease,No,No,5
A0022952,CL012,P000332,C000229,EMP0277,2025-05-17,10:45,Wellness,Online,Completed,30,42,13,Gastrointestinal Upset,No,Yes,5
A0022953,CL006,P000531,C000365,EMP0134,2025-01-10,11:00,Sick Visit,Phone,Completed,30,27,24,Otitis Externa,No,No,4
A0022954,CL003,P002142,C001430,EMP0068,2024-10-09,09:45,Follow-up,Phone,Completed,20,29,13,Gastrointestinal Upset,No,No,
A0022955,CL006,P009041,C006009,EMP0146,2024-05-27,13:30,Sick Visit,Mobile App,Cancelled,30,,,,No,No,
A0022956,CL003,P004801,C003198,EMP0070,2024-01-03,16:30,Specialty Consult,Mobile App,No Show,60,,,,No,No,
A0022957,CL005,P004001,C002649,EMP0122,2024-06-18,11:45,Sick Visit,Phone,No Show,30,,,,No,No,
A0022958,CL007,P007781,C005181,EMP0163,2025-01-04,18:15,Dental,In Person,No Show,120,,,,Yes,No,
A0022959,CL006,P010351,C006874,EMP0140,2025-04-28,12:15,Emergency,Phone,No Show,60,,,,No,No,
A0022960,CL012,P008172,C005449,EMP0274,2024-08-05,10:00,Emergency,Phone,Completed,60,41,31,Routine/Healthy,No,No,
A0022961,CL003,P003780,C002499,EMP0070,2025-03-18,15:00,Wellness,In Person,Completed,30,30,7,Trauma,No,No,4
A0022962,CL012,P010645,C007064,EMP0283,2025-06-27,11:15,Sick Visit,Online,No Show,30,,,,No,No,
A0022963,CL001,P000743,C000500,EMP0014,2025-03-17,09:00,Specialty Consult,In Person,Completed,60,35,0,Gastrointestinal Upset,No,No,5
A0022964,CL009,P003229,C002142,EMP0209,2024-06-21,10:15,Emergency,Mobile App,Cancelled,60,,,,No,No,
A0022965,CL006,P009168,C006094,EMP0131,2025-08-11,16:45,Surgery,In Person,Completed,150,182,21,Dermatitis/Allergy,No,No,3
A0022966,CL012,P011193,C007442,EMP0281,2025-04-14,11:00,Wellness,In Person,Completed,30,31,34,Routine/Healthy,No,Yes,5
A0022967,CL002,P006885,C004610,EMP0041,2024-10-28,09:15,Follow-up,Online,Completed,20,15,23,Dental Disease,No,No,4
A0022968,CL001,P010058,C006689,EMP0026,2025-12-03,14:15,Sick Visit,Phone,Cancelled,30,,,,No,No,
A0022969,CL011,P010570,C007011,EMP0264,2025-02-06,14:45,Vaccination,Online,Completed,20,24,15,Gastrointestinal Upset,No,No,
A0022970,CL012,P001683,C001120,EMP0285,2025-10-17,14:15,Sick Visit,Mobile App,Completed,30,37,33,Kidney Disease,Yes,No,1
A0022971,CL006,P009823,C006531,EMP0132,2025-09-09,10:45,Sick Visit,Phone,Completed,30,32,17,Mass/Neoplasia,No,Yes,
A0022972,CL009,P012703,C008441,EMP0218,2025-03-21,15:30,Emergency,Phone,No Show,60,,,,No,No,
A0022973,CL007,P003548,C002354,EMP0163,2025-07-03,13:00,Emergency,Phone,Completed,60,64,29,Routine/Healthy,No,Yes,
A0022974,CL004,P005337,C003571,EMP0085,2025-05-13,16:15,Follow-up,In Person,Cancelled,20,,,,No,No,
A0022975,CL006,P011789,C007833,EMP0146,2024-12-04,11:30,Sick Visit,In Person,No Show,30,,,,Yes,No,
A0022976,CL002,P004855,C003234,EMP0033,2025-08-21,08:00,Surgery,In Person,No Show,150,,,,No,No,
A0022977,CL005,P008707,C005796,EMP0124,2024-01-12,08:30,Sick Visit,Phone,Completed,30,24,27,Gastrointestinal Upset,No,No,5
A0022978,CL004,P003181,C002109,EMP0082,2024-01-08,12:30,Dental,In Person,Completed,120,93,0,Upper Respiratory Infection,No,No,5
A0022979,CL001,P001983,C001325,EMP0008,2025-06-11,12:30,Sick Visit,Phone,No Show,30,,,,No,No,
A0022980,CL008,P007329,C004901,EMP0191,2025-01-29,14:30,Sick Visit,Online,Completed,30,21,19,Dermatitis/Allergy,No,Yes,3
A0022981,CL012,P010373,C006886,EMP0300,2024-03-25,16:15,Dental,In Person,No Show,120,,,,No,No,
A0022982,CL001,P006782,C004537,EMP0008,2025-05-15,10:45,Emergency,Online,Completed,60,75,22,Trauma,Yes,No,4
A0022983,CL010,P007697,C005126,EMP0229,2024-09-04,11:30,Sick Visit,Online,Completed,30,33,20,Dermatitis/Allergy,No,No,5
A0022984,CL001,P008665,C005767,EMP0014,2024-08-21,18:15,Sick Visit,Phone,No Show,30,,,,Yes,No,
A0022985,CL010,P012316,C008176,EMP0229,2024-11-19,09:30,Vaccination,Mobile App,Completed,20,23,0,Other,No,No,5
A0022986,CL003,P000788,C000537,EMP0073,2025-01-27,17:45,Sick Visit,In Person,Cancelled,30,,,,No,No,
A0022987,CL003,P008850,C005888,EMP0065,2025-09-04,11:30,Sick Visit,Phone,Completed,30,28,12,Diabetes,No,Yes,
A0022988,CL003,P011430,C007600,EMP0072,2025-04-14,13:30,Specialty Consult,Mobile App,Completed,60,58,16,Upper Respiratory Infection,No,No,4
A0022989,CL010,P005199,C003468,EMP0229,2024-05-29,13:15,Dental,Phone,Completed,120,156,23,Routine/Healthy,No,No,4
A0022990,CL005,P012411,C008244,EMP0118,2025-09-07,14:15,Sick Visit,Phone,Completed,30,17,23,Upper Respiratory Infection,No,Yes,
A0022991,CL005,P007437,C004964,EMP0107,2025-04-24,11:00,Follow-up,In Person,No Show,20,,,,No,No,
A0022992,CL009,P011489,C007635,EMP0215,2025-06-02,13:15,Wellness,In Person,Cancelled,30,,,,No,No,
A0022993,CL001,P004205,C002790,EMP0010,2025-01-08,15:30,Emergency,Mobile App,Completed,60,45,24,Otitis Externa,Yes,No,4
A0022994,CL011,P010916,C007247,EMP0257,2025-11-08,08:45,Dental,In Person,No Show,120,,,,No,No,
A0022995,CL012,P012355,C008200,EMP0286,2024-05-30,11:45,Sick Visit,Mobile App,Completed,30,33,27,Lameness/Arthritis,Yes,Yes,2
A0022996,CL001,P007072,C004728,EMP0007,2025-03-03,10:15,Dental,Online,Completed,120,80,11,Mass/Neoplasia,No,Yes,5
A0022997,CL010,P002862,C001905,EMP0229,2024-09-03,09:45,Specialty Consult,In Person,Completed,60,48,27,Trauma,No,No,5
A0022998,CL003,P000170,C000115,EMP0057,2024-04-01,12:00,Dental,Online,Completed,120,93,29,Gastrointestinal Upset,No,No,4
A0022999,CL007,P000469,C000325,EMP0157,2024-06-20,16:30,Wellness,In Person,Completed,30,25,16,Other,No,No,3
A0023000,CL010,P010849,C007201,EMP0235,2024-10-13,09:00,Surgery,Mobile App,Cancelled,150,,,,No,No,
A0023001,CL001,P002086,C001392,EMP0020,2025-05-28,14:30,Dental,Phone,Completed,120,89,16,Dermatitis/Allergy,No,No,4
A0023002,CL006,P005831,C003906,EMP0134,2025-06-05,13:15,Wellness,In Person,Completed,30,25,11,Otitis Externa,No,Yes,5
A0023003,CL004,P002126,C001420,EMP0088,2024-06-17,09:45,Wellness,Online,Completed,30,31,7,Routine/Healthy,No,Yes,4
A0023004,CL003,P004525,C003003,EMP0065,2025-10-13,11:30,Emergency,Phone,Completed,60,45,39,Dental Disease,No,No,
A0023005,CL003,P001771,C001176,EMP0073,2025-03-13,08:00,Wellness,Mobile App,No Show,30,,,,No,No,
A0023006,CL008,P006072,C004072,EMP0181,2024-11-10,10:15,Dental,Phone,Completed,120,60,10,Dental Disease,No,Yes,
A0023007,CL008,P012063,C008013,EMP0193,2024-07-09,09:45,Emergency,Mobile App,Completed,60,80,18,Other,No,No,
A0023008,CL010,P007194,C004811,EMP0229,2024-10-28,13:45,Dental,Mobile App,Completed,120,119,15,Otitis Externa,No,Yes,4
A0023009,CL005,P008489,C005663,EMP0117,2024-04-16,16:45,Vaccination,Mobile App,Completed,20,15,10,Routine/Healthy,No,No,2
A0023010,CL009,P010036,C006675,EMP0205,2025-08-23,11:45,Surgery,Online,No Show,150,,,,No,No,
A0023011,CL010,P006496,C004347,EMP0229,2025-04-13,13:30,Sick Visit,Mobile App,Cancelled,30,,,,No,No,
A0023012,CL006,P007983,C005322,EMP0144,2024-08-05,14:15,Surgery,Online,Cancelled,150,,,,No,No,
A0023013,CL006,P006477,C004337,EMP0135,2024-06-24,17:45,Sick Visit,Phone,Cancelled,30,,,,No,No,
A0023014,CL004,P006451,C004321,EMP0097,2025-05-20,09:30,Vaccination,Phone,Completed,20,24,14,Trauma,No,Yes,4
A0023015,CL004,P007920,C005280,EMP0089,2025-09-24,10:15,Sick Visit,Phone,Completed,30,41,20,Gastrointestinal Upset,No,No,5
A0023016,CL004,P011692,C007771,EMP0091,2025-07-30,12:00,Follow-up,Online,Cancelled,20,,,,No,No,
A0023017,CL003,P012323,C008180,EMP0073,2025-08-29,16:15,Surgery,Online,Completed,150,152,0,Heart Disease,No,No,
A0023018,CL010,P003725,C002462,EMP0230,2025-12-04,10:45,Sick Visit,Phone,Completed,30,26,3,Upper Respiratory Infection,No,No,
A0023019,CL007,P009162,C006091,EMP0165,2024-04-06,12:00,Dental,In Person,Cancelled,120,,,,No,No,
A0023020,CL002,P002199,C001470,EMP0034,2025-10-27,14:45,Follow-up,Mobile App,Completed,20,14,18,Otitis Externa,Yes,No,
A0023021,CL009,P005834,C003909,EMP0210,2024-04-24,15:15,Wellness,Online,Completed,30,10,31,Trauma,No,Yes,4
A0023022,CL004,P007630,C005083,EMP0089,2024-02-24,11:30,Sick Visit,In Person,Completed,30,27,16,Diabetes,No,No,3
A0023023,CL010,P010850,C007201,EMP0223,2025-09-16,16:30,Specialty Consult,In Person,No Show,60,,,,No,No,
A0023024,CL009,P000163,C000110,EMP0209,2024-09-30,10:15,Sick Visit,Phone,Completed,30,22,2,Otitis Externa,No,No,3
A0023025,CL006,P005959,C003999,EMP0149,2025-07-07,09:45,Wellness,Mobile App,Completed,30,27,10,Routine/Healthy,No,No,4
A0023026,CL009,P008544,C005697,EMP0207,2024-06-25,09:15,Vaccination,Mobile App,Completed,20,10,15,Lameness/Arthritis,No,Yes,4
A0023027,CL011,P003144,C002087,EMP0256,2024-01-05,08:30,Sick Visit,Phone,Completed,30,26,8,Trauma,No,Yes,4
A0023028,CL011,P002405,C001603,EMP0262,2025-12-04,09:45,Sick Visit,Online,Completed,30,30,16,Lameness/Arthritis,No,No,5
A0023029,CL007,P012221,C008114,EMP0165,2024-12-31,13:45,Surgery,In Person,Completed,150,218,9,Lameness/Arthritis,No,No,5
A0023030,CL008,P007237,C004839,EMP0194,2025-02-01,12:30,Vaccination,In Person,Completed,20,11,5,Dermatitis/Allergy,No,No,2
A0023031,CL002,P012050,C008005,EMP0037,2024-04-21,18:30,Sick Visit,In Person,Cancelled,30,,,,No,No,
A0023032,CL009,P007328,C004900,EMP0205,2024-03-01,18:00,Follow-up,Mobile App,Completed,20,25,4,Routine/Healthy,No,No,5
A0023033,CL001,P012774,C008489,EMP0021,2025-07-26,13:15,Follow-up,Mobile App,Completed,20,14,23,Lameness/Arthritis,No,Yes,4
A0023034,CL007,P003804,C002513,EMP0165,2024-01-29,12:15,Sick Visit,Phone,Completed,30,23,17,Lameness/Arthritis,No,Yes,5
A0023035,CL002,P002882,C001915,EMP0037,2025-09-15,16:30,Dental,Online,Completed,120,80,10,Dental Disease,No,No,5
A0023036,CL003,P002029,C001354,EMP0060,2025-09-20,15:45,Sick Visit,Mobile App,Cancelled,30,,,,No,No,
A0023037,CL009,P000559,C000384,EMP0214,2025-05-09,15:45,Vaccination,Phone,No Show,20,,,,No,No,
A0023038,CL003,P003587,C002378,EMP0054,2024-10-26,15:30,Dental,Mobile App,Cancelled,120,,,,No,No,
A0023039,CL009,P011080,C007367,EMP0205,2024-11-16,13:00,Wellness,Phone,Completed,30,39,8,Gastrointestinal Upset,Yes,Yes,4
A0023040,CL001,P007810,C005200,EMP0029,2025-03-13,11:45,Emergency,Phone,No Show,60,,,,No,No,
A0023041,CL001,P003303,C002190,EMP0007,2025-04-04,12:00,Sick Visit,Online,Cancelled,30,,,,No,No,
A0023042,CL012,P006979,C004672,EMP0293,2024-12-12,17:45,Dental,Online,No Show,120,,,,No,No,
A0023043,CL006,P001431,C000963,EMP0149,2024-05-10,12:30,Vaccination,Phone,Completed,20,25,16,Otitis Externa,No,Yes,
A0023044,CL001,P006121,C004107,EMP0021,2024-12-26,17:15,Vaccination,Phone,Completed,20,23,16,Otitis Externa,No,No,4
A0023045,CL010,P007020,C004697,EMP0226,2024-07-20,11:30,Surgery,Online,Completed,150,204,7,Routine/Healthy,No,No,5
A0023046,CL006,P001921,C001279,EMP0131,2025-01-27,11:45,Sick Visit,Phone,Completed,30,18,0,Gastrointestinal Upset,No,Yes,5
A0023047,CL010,P001430,C000962,EMP0227,2025-06-21,08:45,Sick Visit,Online,Cancelled,30,,,,No,No,
A0023048,CL008,P006599,C004418,EMP0182,2024-11-11,14:15,Sick Visit,Phone,Cancelled,30,,,,No,No,
A0023049,CL004,P001817,C001209,EMP0077,2024-10-13,15:15,Specialty Consult,Online,Completed,60,52,12,Dental Disease,No,No,5
A0023050,CL007,P006415,C004297,EMP0164,2024-06-26,14:00,Sick Visit,Phone,Completed,30,31,24,Dermatitis/Allergy,No,No,4
A0023051,CL008,P001238,C000828,EMP0181,2024-05-22,14:45,Sick Visit,Phone,Cancelled,30,,,,No,No,
A0023052,CL011,P004796,C003194,EMP0264,2024-12-07,16:30,Sick Visit,Mobile App,Completed,30,27,21,Otitis Externa,No,Yes,5
A0023053,CL005,P008746,C005820,EMP0115,2025-01-15,14:45,Emergency,Online,Completed,60,40,38,Upper Respiratory Infection,No,No,4
A0023054,CL010,P011578,C007694,EMP0227,2024-06-15,12:45,Vaccination,Phone,No Show,20,,,,No,No,
A0023055,CL003,P005878,C003942,EMP0075,2025-10-06,10:15,Surgery,In Person,Completed,150,120,26,Diabetes,No,No,5
A0023056,CL008,P002920,C001943,EMP0182,2024-04-14,14:00,Sick Visit,In Person,Cancelled,30,,,,No,No,
A0023057,CL004,P002213,C001482,EMP0080,2025-01-25,11:00,Wellness,Phone,Completed,30,17,14,Gastrointestinal Upset,No,No,5
A0023058,CL009,P008197,C005469,EMP0209,2024-11-05,14:30,Specialty Consult,In Person,Completed,60,51,8,Dermatitis/Allergy,No,No,5
A0023059,CL003,P004271,C002843,EMP0065,2025-11-01,15:30,Vaccination,Mobile App,Completed,20,17,0,Dermatitis/Allergy,No,No,
A0023060,CL010,P009151,C006084,EMP0227,2024-02-10,15:45,Sick Visit,Mobile App,Completed,30,42,25,Routine/Healthy,No,Yes,4
A0023061,CL004,P000953,C000651,EMP0104,2025-10-09,08:15,Follow-up,In Person,Completed,20,22,1,Dermatitis/Allergy,No,No,5
A0023062,CL006,P000713,C000481,EMP0146,2024-05-17,14:30,Wellness,Phone,Completed,30,22,15,Routine/Healthy,No,No,5
A0023063,CL008,P003228,C002141,EMP0182,2025-08-04,15:15,Sick Visit,Online,Cancelled,30,,,,No,No,
A0023064,CL003,P003712,C002455,EMP0073,2024-11-19,13:15,Sick Visit,In Person,Cancelled,30,,,,No,No,
A0023065,CL012,P009817,C006527,EMP0278,2024-07-16,08:30,Wellness,Mobile App,Completed,30,31,11,Dermatitis/Allergy,No,No,5
A0023066,CL008,P011048,C007346,EMP0193,2025-04-04,12:45,Vaccination,In Person,Completed,20,28,22,Lameness/Arthritis,No,Yes,5
A0023067,CL001,P006904,C004624,EMP0014,2025-02-01,14:15,Specialty Consult,Mobile App,Completed,60,52,5,Routine/Healthy,No,Yes,3
A0023068,CL004,P000076,C000051,EMP0080,2025-05-31,11:00,Wellness,Mobile App,Completed,30,28,19,Dermatitis/Allergy,No,No,4
A0023069,CL005,P004581,C003044,EMP0124,2025-11-06,09:15,Wellness,Phone,Completed,30,29,18,Dental Disease,No,No,5
A0023070,CL001,P007459,C004980,EMP0007,2024-11-22,18:45,Sick Visit,Online,Completed,30,33,25,Dental Disease,No,No,3
A0023071,CL011,P001134,C000761,EMP0262,2025-08-09,17:15,Surgery,In Person,Completed,150,117,7,Routine/Healthy,No,No,5
A0023072,CL002,P008047,C005369,EMP0032,2024-03-07,14:15,Vaccination,Phone,Completed,20,14,0,Mass/Neoplasia,No,No,5
A0023073,CL007,P000999,C000678,EMP0160,2024-10-02,10:00,Surgery,In Person,Completed,150,132,15,Otitis Externa,No,No,5
A0023074,CL005,P004890,C003258,EMP0124,2025-12-20,11:00,Sick Visit,Phone,Completed,30,25,25,Heart Disease,No,No,5
A0023075,CL001,P004806,C003203,EMP0026,2025-07-01,12:45,Wellness,In Person,Completed,30,28,0,Dental Disease,No,No,5
A0023076,CL004,P005195,C003466,EMP0104,2024-12-13,15:15,Emergency,Mobile App,Completed,60,54,22,Kidney Disease,No,No,
A0023077,CL001,P002328,C001556,EMP0015,2025-06-25,09:30,Surgery,Online,Completed,150,110,19,Other,No,Yes,4
A0023078,CL011,P009464,C006296,EMP0263,2025-12-09,10:00,Emergency,In Person,Completed,60,76,17,Upper Respiratory Infection,No,No,4
A0023079,CL012,P000836,C000573,EMP0300,2024-12-21,08:15,Sick Visit,Mobile App,Cancelled,30,,,,No,No,
A0023080,CL007,P005251,C003505,EMP0160,2025-11-28,08:30,Dental,Phone,Completed,120,136,10,Lameness/Arthritis,No,No,3
A0023081,CL006,P002660,C001762,EMP0140,2025-11-19,12:00,Sick Visit,Phone,Completed,30,32,18,Routine/Healthy,Yes,No,5
A0023082,CL011,P006747,C004512,EMP0263,2025-06-08,09:30,Sick Visit,Phone,Completed,30,14,21,Dental Disease,No,No,
A0023083,CL003,P010825,C007185,EMP0072,2024-11-07,09:45,Sick Visit,Phone,Cancelled,30,,,,No,No,
A0023084,CL001,P012626,C008395,EMP0021,2025-12-08,12:00,Surgery,Online,Completed,150,182,13,Routine/Healthy,No,No,5
A0023085,CL006,P008787,C005845,EMP0134,2025-12-25,14:15,Specialty Consult,Phone,Completed,60,85,2,Dental Disease,No,No,
A0023086,CL003,P003590,C002380,EMP0057,2025-07-25,13:30,Sick Visit,In Person,Completed,30,22,25,Dental Disease,No,No,3
A0023087,CL002,P003702,C002450,EMP0037,2024-09-18,14:00,Sick Visit,Phone,Completed,30,31,18,Routine/Healthy,No,Yes,5
A0023088,CL003,P002443,C001630,EMP0054,2024-11-11,11:30,Wellness,Phone,No Show,30,,,,No,No,
A0023089,CL001,P007843,C005223,EMP0020,2024-12-18,17:30,Dental,Mobile App,Completed,120,157,12,Routine/Healthy,No,Yes,
A0023090,CL008,P012643,C008406,EMP0182,2024-05-17,09:00,Wellness,In Person,No Show,30,,,,No,No,
A0023091,CL007,P011467,C007624,EMP0157,2024-05-08,17:15,Sick Visit,Online,Completed,30,32,18,Routine/Healthy,Yes,No,5
A0023092,CL006,P011838,C007864,EMP0131,2024-06-01,09:45,Wellness,In Person,Completed,30,30,12,Otitis Externa,No,No,5
A0023093,CL009,P004371,C002912,EMP0210,2024-04-27,10:00,Wellness,Phone,Completed,30,32,0,Heart Disease,No,No,5
A0023094,CL005,P005829,C003905,EMP0119,2024-02-02,10:45,Wellness,Phone,No Show,30,,,,No,No,
A0023095,CL008,P003283,C002177,EMP0191,2025-01-13,12:30,Follow-up,Online,Completed,20,21,28,Dermatitis/Allergy,No,Yes,5
A0023096,CL007,P007062,C004722,EMP0170,2024-09-02,13:30,Vaccination,Mobile App,Cancelled,20,,,,No,No,
A0023097,CL010,P006739,C004506,EMP0238,2024-10-14,18:15,Wellness,In Person,Cancelled,30,,,,Yes,No,
A0023098,CL007,P010489,C006962,EMP0165,2025-07-22,13:15,Follow-up,Mobile App,Completed,20,19,0,Upper Respiratory Infection,No,Yes,5
A0023099,CL011,P008512,C005679,EMP0256,2024-05-17,08:30,Emergency,Phone,Completed,60,53,9,Routine/Healthy,No,No,5
A0023100,CL003,P010590,C007027,EMP0072,2024-06-01,13:30,Specialty Consult,In Person,Cancelled,60,,,,No,No,
A0023101,CL001,P009516,C006327,EMP0007,2024-08-13,12:00,Surgery,Mobile App,Completed,150,177,20,Heart Disease,No,Yes,4
A0023102,CL004,P001654,C001104,EMP0099,2024-08-16,15:15,Wellness,In Person,Cancelled,30,,,,No,No,
A0023103,CL011,P003654,C002423,EMP0257,2025-08-30,08:45,Vaccination,Mobile App,Completed,20,24,15,Dermatitis/Allergy,No,No,5
A0023104,CL005,P000548,C000375,EMP0119,2024-07-26,17:15,Specialty Consult,Phone,Cancelled,60,,,,No,No,
A0023105,CL008,P007043,C004709,EMP0195,2025-05-24,08:15,Sick Visit,Phone,Cancelled,30,,,,No,No,
A0023106,CL004,P002312,C001543,EMP0077,2024-11-07,11:15,Surgery,Phone,Completed,150,192,19,Dermatitis/Allergy,No,Yes,
A0023107,CL004,P011168,C007428,EMP0091,2024-05-25,11:00,Follow-up,Online,Cancelled,20,,,,No,No,
A0023108,CL005,P009572,C006364,EMP0130,2024-06-29,12:45,Sick Visit,Mobile App,Completed,30,30,34,Dental Disease,No,No,5
A0023109,CL012,P001020,C000691,EMP0286,2025-02-10,13:30,Dental,Mobile App,Completed,120,119,0,Dental Disease,No,No,5
A0023110,CL008,P009183,C006102,EMP0186,2025-08-23,16:45,Specialty Consult,Online,Completed,60,64,10,Mass/Neoplasia,No,No,5
A0023111,CL001,P004250,C002826,EMP0014,2024-05-10,16:00,Sick Visit,Phone,Completed,30,31,16,Gastrointestinal Upset,No,No,2
A0023112,CL006,P010729,C007121,EMP0134,2024-06-12,16:15,Follow-up,Mobile App,No Show,20,,,,No,No,
A0023113,CL010,P008611,C005735,EMP0227,2024-05-20,12:15,Follow-up,Phone,Completed,20,12,11,Routine/Healthy,No,Yes,
A0023114,CL008,P007723,C005141,EMP0181,2024-04-01,09:45,Surgery,Phone,Completed,150,186,17,Dermatitis/Allergy,No,Yes,4
A0023115,CL011,P011326,C007536,EMP0250,2024-12-09,18:00,Sick Visit,Phone,Completed,30,35,8,Diabetes,No,No,5
A0023116,CL003,P002332,C001559,EMP0062,2025-07-15,12:00,Dental,Mobile App,Completed,120,122,19,Lameness/Arthritis,No,No,5
A0023117,CL007,P001726,C001146,EMP0157,2024-07-07,18:30,Sick Visit,Online,No Show,30,,,,No,No,
A0023118,CL003,P003712,C002455,EMP0075,2024-11-09,11:30,Vaccination,In Person,No Show,20,,,,No,No,
A0023119,CL011,P009643,C006409,EMP0251,2025-04-12,17:45,Surgery,Phone,Completed,150,91,33,Routine/Healthy,No,Yes,5
A0023120,CL012,P012608,C008380,EMP0281,2025-09-04,12:45,Vaccination,Phone,No Show,20,,,,No,No,
A0023121,CL006,P006477,C004337,EMP0149,2024-12-09,10:15,Wellness,In Person,Cancelled,30,,,,No,No,
A0023122,CL010,P006405,C004291,EMP0230,2024-04-16,09:30,Sick Visit,In Person,Completed,30,35,33,Otitis Externa,No,No,5
