InvoiceID,AppointmentID,ClinicID,ClientID,PetID,InvoiceDate,Subtotal,TaxAmount,TotalAmount,AmountPaid,BalanceDue,PaymentStatus,PaymentMethod,InsuranceClaim
INV0015775,A0023615,CL002,C005229,P007851,2025-01-12,1322.96,0.0,1322.96,1322.96,0.0,Paid,Online Payment,No
INV0015776,A0023616,CL011,C007036,P010601,2024-02-08,159.67,0.0,159.67,159.67,0.0,Paid,Debit Card,No
INV0015777,A0023618,CL012,C008373,P012599,2024-10-19,246.61,0.0,246.61,246.61,0.0,Paid,Cash,No
INV0015778,A0023619,CL009,C004149,P006184,2024-05-10,191.04,0.0,191.04,191.04,0.0,Paid,Credit Card,No
INV0015779,A0023620,CL001,C005595,P008379,2025-12-02,185.67,13.0,198.67,198.67,0.0,Paid,Online Payment,No
INV0015780,A0023621,CL005,C003545,P005305,2025-07-07,166.06,0.0,166.06,166.06,0.0,Paid,Credit Card,No
INV0015781,A0023623,CL012,C007280,P010958,2025-10-10,175.45,12.28,187.73,187.73,0.0,Paid,Debit Card,No
INV0015782,A0023625,CL007,C003024,P004556,2024-03-29,578.2,40.47,618.67,618.67,0.0,Paid,CareCredit,No
INV0015783,A0023626,CL003,C000442,P000655,2024-08-10,1029.82,0.0,1029.82,1029.82,0.0,Paid,Credit Card,No
INV0015784,A0023627,CL002,C002439,P003683,2025-05-03,242.92,17.0,259.92,259.92,0.0,Paid,Cash,No
INV0015785,A0023629,CL007,C005232,P007854,2025-10-27,85.68,6.0,91.68,91.68,0.0,Paid,Online Payment,No
INV0015786,A0023630,CL008,C003311,P004965,2024-09-16,830.86,58.16,889.02,889.02,0.0,Paid,Pet Insurance,Yes
INV0015787,A0023632,CL008,C007178,P010813,2025-08-21,595.17,41.66,636.83,636.83,0.0,Paid,Debit Card,No
INV0015788,A0023635,CL003,C006416,P009655,2024-05-09,1232.18,86.25,1318.43,1318.43,0.0,Paid,CareCredit,No
INV0015789,A0023637,CL003,C005117,P007683,2025-05-29,92.65,0.0,92.65,92.65,0.0,Paid,Debit Card,No
INV0015790,A0023638,CL004,C006841,P010304,2025-11-22,159.84,0.0,159.84,159.84,0.0,Paid,Online Payment,No
INV0015791,A0023639,CL011,C006981,P010517,2024-10-04,318.77,22.31,341.08,341.08,0.0,Paid,Cash,No
INV0015792,A0023640,CL003,C001789,P002697,2024-08-07,111.23,0.0,111.23,111.23,0.0,Paid,Credit Card,No
INV0015793,A0023641,CL005,C001301,P001948,2024-02-29,330.32,23.12,353.44,353.44,0.0,Paid,CareCredit,No
INV0015794,A0023645,CL003,C006235,P009372,2024-04-02,1186.44,83.05,1269.49,1269.49,0.0,Paid,Cash,No
INV0015795,A0023646,CL002,C007170,P010800,2024-04-12,637.53,44.63,682.16,682.16,0.0,Paid,Cash,No
INV0015796,A0023647,CL006,C005466,P008194,2024-11-28,171.75,0.0,171.75,171.75,0.0,Paid,Pet Insurance,Yes
INV0015797,A0023648,CL002,C000632,P000926,2025-09-19,168.13,0.0,168.13,168.13,0.0,Paid,Credit Card,No
INV0015798,A0023649,CL012,C006204,P009328,2025-11-12,1550.09,108.51,1658.6,1658.6,0.0,Paid,Cash,No
INV0015799,A0023650,CL009,C004243,P006327,2025-06-13,643.39,45.04,688.43,688.43,0.0,Paid,Online Payment,No
INV0015800,A0023651,CL005,C005998,P009022,2025-01-16,488.33,0.0,488.33,488.33,0.0,Paid,CareCredit,No
INV0015801,A0023654,CL005,C004073,P006073,2025-09-19,129.69,0.0,129.69,129.69,0.0,Paid,Pet Insurance,No
INV0015802,A0023655,CL011,C006365,P009573,2025-02-21,670.81,46.96,717.77,717.77,0.0,Paid,Pet Insurance,Yes
INV0015803,A0023656,CL004,C005245,P007870,2024-11-06,446.03,0.0,446.03,446.03,0.0,Paid,Pet Insurance,Yes
INV0015804,A0023657,CL004,C000108,P000160,2024-02-24,408.97,0.0,408.97,408.97,0.0,Paid,CareCredit,No
INV0015805,A0023660,CL003,C001109,P001664,2025-03-13,222.0,15.54,237.54,237.54,0.0,Paid,CareCredit,No
INV0015806,A0023662,CL004,C005760,P008652,2024-11-22,797.61,0.0,797.61,797.61,0.0,Paid,Credit Card,No
INV0015807,A0023664,CL008,C008089,P012182,2024-02-14,812.0,0.0,812.0,812.0,0.0,Paid,Online Payment,No
INV0015808,A0023666,CL005,C005655,P008469,2025-02-26,119.61,0.0,119.61,119.61,0.0,Paid,Cash,No
INV0015809,A0023668,CL009,C005274,P007912,2025-09-12,319.16,0.0,319.16,319.16,0.0,Paid,Pet Insurance,Yes
INV0015810,A0023671,CL012,C004235,P006312,2025-04-17,1218.57,0.0,1218.57,1218.57,0.0,Paid,Online Payment,No
INV0015811,A0023672,CL004,C000309,P000444,2025-02-22,205.73,14.4,220.13,220.13,0.0,Paid,Pet Insurance,No
INV0015812,A0023673,CL002,C002444,P003693,2025-01-25,288.39,20.19,308.58,308.58,0.0,Paid,Cash,No
INV0015813,A0023674,CL011,C003352,P005016,2025-10-08,56.35,0.0,56.35,56.35,0.0,Paid,Credit Card,No
INV0015814,A0023675,CL003,C000402,P000588,2024-10-04,105.02,0.0,105.02,105.02,0.0,Paid,CareCredit,No
INV0015815,A0023676,CL001,C000469,P000690,2025-11-28,222.66,15.59,238.25,238.25,0.0,Paid,Pet Insurance,Yes
INV0015816,A0023677,CL009,C007512,P011297,2024-03-25,219.24,15.35,234.59,234.59,0.0,Paid,Online Payment,No
INV0015817,A0023678,CL001,C002358,P003555,2024-01-10,111.76,7.82,119.58,119.58,0.0,Paid,Credit Card,No
INV0015818,A0023680,CL008,C007179,P010815,2025-03-22,513.96,0.0,513.96,513.96,0.0,Paid,Cash,No
INV0015819,A0023682,CL006,C007599,P011428,2024-01-22,839.46,0.0,839.46,839.46,0.0,Paid,Online Payment,No
INV0015820,A0023683,CL009,C002171,P003274,2024-08-10,358.6,0.0,358.6,358.6,0.0,Paid,CareCredit,No
INV0015821,A0023684,CL011,C003934,P005868,2025-09-15,157.62,0.0,157.62,157.62,0.0,Paid,Cash,No
INV0015822,A0023685,CL012,C004477,P006689,2025-08-08,219.8,15.39,235.19,235.19,0.0,Paid,CareCredit,No
INV0015823,A0023686,CL004,C007565,P011372,2025-01-03,369.99,25.9,395.89,395.89,0.0,Paid,Cash,No
INV0015824,A0023687,CL001,C001826,P002750,2024-12-18,508.06,0.0,508.06,508.06,0.0,Paid,Online Payment,No
INV0015825,A0023688,CL011,C003863,P005754,2025-11-27,862.29,0.0,862.29,862.29,0.0,Paid,CareCredit,No
INV0015826,A0023690,CL010,C003468,P005200,2025-07-22,305.56,0.0,305.56,305.56,0.0,Paid,Cash,No
INV0015827,A0023691,CL005,C004017,P005992,2025-07-04,141.18,9.88,151.06,151.06,0.0,Paid,Online Payment,No
INV0015828,A0023692,CL002,C004370,P006529,2024-12-23,333.85,0.0,333.85,333.85,0.0,Paid,Debit Card,No
INV0015829,A0023693,CL008,C002267,P003419,2025-06-21,414.96,0.0,414.96,0,414.96,Unpaid,,No
INV0015830,A0023694,CL009,C003094,P004646,2025-07-07,726.41,0.0,726.41,726.41,0.0,Paid,Cash,No
INV0015831,A0023695,CL006,C004324,P006457,2025-07-03,381.53,0.0,381.53,381.53,0.0,Paid,Debit Card,No
INV0015832,A0023696,CL007,C000059,P000089,2024-07-06,193.99,13.58,207.57,207.57,0.0,Paid,Credit Card,No
INV0015833,A0023697,CL004,C002929,P004406,2024-02-21,274.88,0.0,274.88,274.88,0.0,Paid,Online Payment,No
INV0015834,A0023698,CL012,C005097,P007652,2025-04-01,817.01,57.19,874.2,874.2,0.0,Paid,CareCredit,No
INV0015835,A0023699,CL007,C006576,P009888,2024-07-16,131.43,9.2,140.63,140.63,0.0,Paid,CareCredit,No
INV0015836,A0023701,CL002,C000204,P000292,2024-02-27,393.47,27.54,421.01,421.01,0.0,Paid,CareCredit,No
INV0015837,A0023702,CL006,C005170,P007767,2024-11-26,204.6,0.0,204.6,204.6,0.0,Paid,Pet Insurance,No
INV0015838,A0023704,CL012,C007305,P010992,2024-08-28,314.96,22.05,337.01,337.01,0.0,Paid,Debit Card,No
INV0015839,A0023705,CL012,C008141,P012259,2024-01-20,342.2,0.0,342.2,342.2,0.0,Paid,Cash,No
INV0015840,A0023706,CL003,C001983,P002981,2025-04-04,220.44,0.0,220.44,220.44,0.0,Paid,CareCredit,No
INV0015841,A0023707,CL009,C003079,P004626,2025-12-17,408.78,0.0,408.78,408.78,0.0,Paid,Cash,No
INV0015842,A0023709,CL010,C000900,P001346,2025-11-29,184.38,0.0,184.38,184.38,0.0,Paid,Cash,No
INV0015843,A0023710,CL009,C003909,P005834,2024-10-07,283.97,19.88,303.85,303.85,0.0,Paid,Cash,No
INV0015844,A0023711,CL011,C005747,P008629,2024-04-26,118.28,0.0,118.28,118.28,0.0,Paid,Credit Card,No
INV0015845,A0023712,CL008,C000709,P001045,2025-11-09,198.22,0.0,198.22,198.22,0.0,Paid,CareCredit,No
INV0015846,A0023713,CL010,C002416,P003643,2025-06-21,968.13,0.0,968.13,968.13,0.0,Paid,Debit Card,No
INV0015847,A0023714,CL006,C007864,P011838,2025-01-23,332.45,0.0,332.45,332.45,0.0,Paid,Pet Insurance,Yes
INV0015848,A0023715,CL004,C000368,P000537,2024-03-27,167.87,11.75,179.62,179.62,0.0,Paid,Cash,No
INV0015849,A0023717,CL005,C006825,P010276,2024-12-20,393.0,0.0,393.0,393.0,0.0,Paid,Cash,No
INV0015850,A0023719,CL004,C005924,P008909,2024-04-18,1112.84,0.0,1112.84,1112.84,0.0,Paid,Online Payment,No
INV0015851,A0023721,CL011,C003469,P005201,2024-07-16,1674.29,117.2,1791.49,1791.49,0.0,Paid,Debit Card,No
INV0015852,A0023722,CL007,C007978,P012009,2025-11-21,329.28,0.0,329.28,220.63,108.65,Partially Paid,Cash,No
INV0015853,A0023725,CL002,C002020,P003039,2025-09-25,119.9,0.0,119.9,119.9,0.0,Paid,CareCredit,No
INV0015854,A0023726,CL008,C001552,P002324,2024-01-10,219.29,0.0,219.29,219.29,0.0,Paid,Pet Insurance,Yes
INV0015855,A0023727,CL005,C004904,P007338,2024-01-30,203.98,14.28,218.26,218.26,0.0,Paid,Cash,No
INV0015856,A0023728,CL012,C008477,P012759,2024-11-30,195.46,0.0,195.46,195.46,0.0,Paid,CareCredit,No
INV0015857,A0023729,CL001,C005299,P007949,2025-11-06,306.19,0.0,306.19,306.19,0.0,Paid,Cash,No
INV0015858,A0023730,CL010,C006572,P009884,2024-07-05,351.61,0.0,351.61,351.61,0.0,Paid,Debit Card,No
INV0015859,A0023731,CL003,C005477,P008208,2025-05-14,147.66,0.0,147.66,147.66,0.0,Paid,Online Payment,No
INV0015860,A0023732,CL003,C006084,P009151,2024-06-06,286.39,20.05,306.44,306.44,0.0,Paid,Online Payment,No
INV0015861,A0023733,CL012,C003806,P005670,2024-07-22,230.8,0.0,230.8,230.8,0.0,Paid,Pet Insurance,Yes
INV0015862,A0023734,CL008,C007180,P010818,2024-02-24,245.85,0.0,245.85,245.85,0.0,Paid,Cash,No
INV0015863,A0023735,CL008,C003599,P005376,2025-01-03,151.74,0.0,151.74,151.74,0.0,Paid,Cash,No
INV0015864,A0023736,CL007,C008060,P012143,2024-03-27,350.4,0.0,350.4,350.4,0.0,Paid,Credit Card,No
INV0015865,A0023738,CL011,C008388,P012617,2025-12-18,560.47,0.0,560.47,560.47,0.0,Paid,CareCredit,No
INV0015866,A0023739,CL008,C001809,P002724,2024-01-24,103.96,7.28,111.24,111.24,0.0,Paid,CareCredit,No
INV0015867,A0023742,CL007,C004157,P006196,2024-02-18,74.77,0.0,74.77,74.77,0.0,Paid,CareCredit,No
INV0015868,A0023743,CL008,C003108,P004671,2024-03-26,505.49,0.0,505.49,505.49,0.0,Paid,Online Payment,No
INV0015869,A0023744,CL002,C002136,P003221,2024-02-07,495.7,0.0,495.7,495.7,0.0,Paid,Cash,No
INV0015870,A0023746,CL002,C002657,P004010,2025-03-25,198.0,13.86,211.86,211.86,0.0,Paid,Cash,No
INV0015871,A0023747,CL010,C004015,P005988,2024-09-25,368.33,25.78,394.11,394.11,0.0,Paid,Cash,No
INV0015872,A0023748,CL002,C000872,P001310,2024-08-27,145.58,10.19,155.77,155.77,0.0,Paid,Online Payment,No
INV0015873,A0023750,CL005,C001727,P002611,2024-03-26,314.73,0.0,314.73,314.73,0.0,Paid,CareCredit,No
INV0015874,A0023751,CL007,C006550,P009851,2024-06-12,719.27,0.0,719.27,719.27,0.0,Paid,CareCredit,No
INV0015875,A0023752,CL004,C002781,P004194,2024-05-06,1058.06,74.06,1132.12,1132.12,0.0,Paid,CareCredit,No
INV0015876,A0023753,CL012,C006251,P009400,2024-01-05,436.34,0.0,436.34,436.34,0.0,Paid,Credit Card,No
INV0015877,A0023755,CL004,C006138,P009233,2024-05-16,815.46,0.0,815.46,815.46,0.0,Paid,Online Payment,No
INV0015878,A0023756,CL005,C007486,P011260,2025-10-18,979.3,68.55,1047.85,1047.85,0.0,Paid,Online Payment,No
INV0015879,A0023757,CL010,C006556,P009861,2024-04-20,79.08,5.54,84.62,84.62,0.0,Paid,Pet Insurance,No
INV0015880,A0023759,CL005,C004455,P006658,2024-08-20,112.43,7.87,120.3,120.3,0.0,Paid,CareCredit,No
INV0015881,A0023760,CL003,C006926,P010431,2024-12-26,107.12,0.0,107.12,107.12,0.0,Paid,Online Payment,No
INV0015882,A0023762,CL010,C003597,P005374,2025-06-06,995.34,0.0,995.34,995.34,0.0,Paid,Pet Insurance,Yes
INV0015883,A0023763,CL003,C005547,P008312,2025-09-19,247.99,0.0,247.99,247.99,0.0,Paid,Cash,No
INV0015884,A0023765,CL007,C004454,P006654,2024-01-03,107.89,0.0,107.89,107.89,0.0,Paid,Cash,No
INV0015885,A0023766,CL001,C008257,P012430,2025-07-09,856.14,0.0,856.14,856.14,0.0,Paid,CareCredit,No
INV0015886,A0023767,CL005,C004595,P006862,2025-09-08,37.08,0.0,37.08,37.08,0.0,Paid,Debit Card,No
INV0015887,A0023769,CL002,C001594,P002391,2024-12-10,132.28,0.0,132.28,132.28,0.0,Paid,Credit Card,No
INV0015888,A0023770,CL002,C004303,P006426,2024-02-28,1196.27,0.0,1196.27,1196.27,0.0,Paid,CareCredit,No
INV0015889,A0023772,CL010,C003804,P005667,2024-01-25,1078.83,0.0,1078.83,1078.83,0.0,Paid,CareCredit,No
INV0015890,A0023773,CL009,C005073,P007616,2025-05-02,208.81,14.62,223.43,223.43,0.0,Paid,Pet Insurance,No
INV0015891,A0023774,CL007,C004798,P007172,2025-08-23,136.04,9.52,145.56,145.56,0.0,Paid,Debit Card,No
INV0015892,A0023775,CL004,C000431,P000638,2025-04-14,221.48,0.0,221.48,83.88,137.6,Partially Paid,Pet Insurance,No
INV0015893,A0023777,CL006,C002110,P003183,2024-12-24,515.87,0.0,515.87,515.87,0.0,Paid,Online Payment,No
INV0015894,A0023778,CL003,C002270,P003424,2025-04-25,735.78,51.5,787.28,787.28,0.0,Paid,Pet Insurance,No
INV0015895,A0023780,CL006,C000506,P000749,2024-12-24,190.29,0.0,190.29,190.29,0.0,Paid,Debit Card,No
INV0015896,A0023781,CL004,C000793,P001182,2025-04-22,189.85,0.0,189.85,189.85,0.0,Paid,Online Payment,No
INV0015897,A0023782,CL003,C001983,P002980,2024-01-07,153.16,0.0,153.16,153.16,0.0,Paid,Pet Insurance,No
INV0015898,A0023784,CL002,C002035,P003061,2024-06-06,120.48,0.0,120.48,120.48,0.0,Paid,Pet Insurance,No
INV0015899,A0023785,CL009,C005948,P008946,2025-07-18,191.34,0.0,191.34,191.34,0.0,Paid,Debit Card,No
INV0015900,A0023786,CL001,C004421,P006602,2025-12-14,471.5,0.0,471.5,471.5,0.0,Paid,Credit Card,No
INV0015901,A0023787,CL011,C000002,P000004,2025-03-14,152.01,10.64,162.65,162.65,0.0,Paid,Cash,No
INV0015902,A0023788,CL011,C000306,P000439,2024-10-21,1712.22,0.0,1712.22,1712.22,0.0,Paid,Online Payment,No
INV0015903,A0023791,CL010,C007049,P010622,2024-07-25,107.52,0.0,107.52,107.52,0.0,Paid,CareCredit,No
INV0015904,A0023793,CL010,C005341,P008008,2025-12-25,595.86,0.0,595.86,595.86,0.0,Paid,Credit Card,No
INV0015905,A0023795,CL007,C006449,P009697,2025-10-02,538.71,0.0,538.71,538.71,0.0,Paid,Pet Insurance,No
INV0015906,A0023796,CL005,C001072,P001605,2025-08-29,86.02,0.0,86.02,86.02,0.0,Paid,Online Payment,No
INV0015907,A0023797,CL012,C007557,P011363,2024-08-10,667.1,0.0,667.1,667.1,0.0,Paid,Online Payment,No
INV0015908,A0023798,CL010,C006572,P009884,2025-09-25,231.5,0.0,231.5,231.5,0.0,Paid,CareCredit,No
INV0015909,A0023799,CL003,C007949,P011963,2025-06-07,375.22,0.0,375.22,375.22,0.0,Paid,Cash,No
INV0015910,A0023801,CL002,C003029,P004561,2025-01-13,1319.57,0.0,1319.57,1319.57,0.0,Paid,Cash,No
INV0015911,A0023802,CL009,C007922,P011921,2025-03-08,225.76,15.8,241.56,241.56,0.0,Paid,Pet Insurance,No
INV0015912,A0023803,CL009,C005911,P008891,2025-08-04,198.57,0.0,198.57,198.57,0.0,Paid,Pet Insurance,Yes
INV0015913,A0023804,CL010,C001524,P002281,2024-02-27,946.73,0.0,946.73,946.73,0.0,Paid,Credit Card,No
INV0015914,A0023805,CL012,C005584,P008363,2025-11-27,458.04,0.0,458.04,458.04,0.0,Paid,Debit Card,No
INV0015915,A0023807,CL007,C003024,P004556,2024-11-05,272.19,0.0,272.19,272.19,0.0,Paid,Credit Card,No
INV0015916,A0023808,CL004,C007086,P010678,2025-05-08,1748.79,122.42,1871.21,1871.21,0.0,Paid,Online Payment,No
INV0015917,A0023809,CL011,C003469,P005202,2024-08-05,1328.68,0.0,1328.68,1328.68,0.0,Paid,CareCredit,No
INV0015918,A0023810,CL011,C000362,P000526,2024-07-01,296.44,0.0,296.44,111.01,185.43,Partially Paid,Online Payment,No
INV0015919,A0023811,CL005,C002496,P003776,2024-09-30,754.43,0.0,754.43,754.43,0.0,Paid,Online Payment,No
INV0015920,A0023812,CL006,C006655,P010006,2025-06-10,440.3,0.0,440.3,440.3,0.0,Paid,Cash,No
INV0015921,A0023813,CL008,C002435,P003672,2025-11-28,292.16,20.45,312.61,312.61,0.0,Paid,Credit Card,No
INV0015922,A0023814,CL009,C005734,P008609,2025-01-10,237.68,0.0,237.68,237.68,0.0,Paid,Debit Card,No
INV0015923,A0023816,CL011,C002862,P004294,2024-09-25,134.08,0.0,134.08,134.08,0.0,Paid,Online Payment,No
INV0015924,A0023817,CL011,C004175,P006219,2024-11-29,160.08,11.21,171.29,171.29,0.0,Paid,Online Payment,No
INV0015925,A0023818,CL006,C007041,P010607,2024-09-20,470.17,0.0,470.17,470.17,0.0,Paid,Online Payment,No
INV0015926,A0023819,CL010,C003076,P004621,2025-07-23,832.34,0.0,832.34,832.34,0.0,Paid,Cash,No
INV0015927,A0023821,CL003,C001230,P001849,2025-07-15,389.96,0.0,389.96,389.96,0.0,Paid,CareCredit,No
INV0015928,A0023822,CL005,C006685,P010051,2025-07-18,850.04,59.5,909.54,909.54,0.0,Paid,Debit Card,No
INV0015929,A0023823,CL010,C006498,P009771,2024-01-29,402.22,0.0,402.22,402.22,0.0,Paid,Online Payment,No
INV0015930,A0023825,CL006,C000125,P000187,2025-09-11,38.86,0.0,38.86,38.86,0.0,Paid,Cash,No
INV0015931,A0023826,CL001,C007284,P010963,2025-02-14,194.07,13.58,207.65,207.65,0.0,Paid,Credit Card,No
INV0015932,A0023827,CL012,C007772,P011696,2024-11-23,254.35,0.0,254.35,80.78,173.57,Partially Paid,Cash,No
INV0015933,A0023828,CL003,C006586,P009903,2025-10-03,631.52,0.0,631.52,631.52,0.0,Paid,Debit Card,No
INV0015934,A0023829,CL012,C008408,P012650,2024-04-26,375.4,26.28,401.68,401.68,0.0,Paid,Credit Card,No
INV0015935,A0023831,CL009,C006675,P010037,2024-07-22,188.02,0.0,188.02,188.02,0.0,Paid,Credit Card,No
INV0015936,A0023832,CL011,C003437,P005148,2025-08-15,194.2,0.0,194.2,194.2,0.0,Paid,Pet Insurance,No
INV0015937,A0023833,CL007,C005401,P008098,2025-12-04,195.69,13.7,209.39,209.39,0.0,Paid,Cash,No
INV0015938,A0023835,CL009,C000985,P001464,2025-11-24,190.74,0.0,190.74,190.74,0.0,Paid,Credit Card,No
INV0015939,A0023837,CL001,C000626,P000914,2024-02-12,107.59,0.0,107.59,107.59,0.0,Paid,CareCredit,No
INV0015940,A0023838,CL005,C007798,P011732,2025-09-28,1077.89,0.0,1077.89,1077.89,0.0,Paid,Cash,No
INV0015941,A0023839,CL004,C007003,P010557,2024-07-08,171.37,0.0,171.37,171.37,0.0,Paid,CareCredit,No
INV0015942,A0023841,CL005,C005398,P008092,2025-09-16,734.7,0.0,734.7,734.7,0.0,Paid,CareCredit,No
INV0015943,A0023842,CL002,C005867,P008817,2025-05-12,72.18,0.0,72.18,72.18,0.0,Paid,Pet Insurance,Yes
INV0015944,A0023844,CL008,C002138,P003224,2024-12-31,317.37,0.0,317.37,317.37,0.0,Paid,Online Payment,No
INV0015945,A0023847,CL012,C007168,P010797,2024-08-11,173.06,0.0,173.06,173.06,0.0,Paid,Credit Card,No
INV0015946,A0023849,CL001,C002617,P003953,2025-07-09,589.95,0.0,589.95,589.95,0.0,Paid,Debit Card,No
INV0015947,A0023851,CL004,C005517,P008271,2025-06-27,244.11,0.0,244.11,244.11,0.0,Paid,Cash,No
INV0015948,A0023852,CL007,C003130,P004702,2024-05-28,294.59,20.62,315.21,315.21,0.0,Paid,CareCredit,No
INV0015949,A0023855,CL009,C001357,P002032,2025-02-07,214.95,0.0,214.95,214.95,0.0,Paid,Online Payment,No
INV0015950,A0023856,CL012,C006300,P009472,2025-06-15,335.86,0.0,335.86,335.86,0.0,Paid,Cash,No
INV0015951,A0023857,CL009,C007988,P012022,2025-08-11,825.97,57.82,883.79,883.79,0.0,Paid,Online Payment,No
INV0015952,A0023858,CL004,C002799,P004216,2024-06-28,195.86,13.71,209.57,209.57,0.0,Paid,Cash,No
INV0015953,A0023859,CL005,C007088,P010682,2025-03-13,112.97,0.0,112.97,112.97,0.0,Paid,Debit Card,No
INV0015954,A0023861,CL009,C006764,P010171,2024-04-01,202.73,0.0,202.73,202.73,0.0,Paid,CareCredit,No
INV0015955,A0023862,CL011,C004158,P006197,2024-07-25,371.13,25.98,397.11,397.11,0.0,Paid,Cash,No
INV0015956,A0023864,CL012,C007718,P011615,2025-03-26,592.42,0.0,592.42,592.42,0.0,Paid,CareCredit,No
INV0015957,A0023865,CL006,C006790,P010214,2025-04-24,136.17,9.53,145.7,145.7,0.0,Paid,Online Payment,No
INV0015958,A0023866,CL006,C003906,P005830,2024-04-30,388.29,0.0,388.29,388.29,0.0,Paid,Debit Card,No
INV0015959,A0023868,CL006,C001062,P001587,2024-09-19,1376.24,96.34,1472.58,1472.58,0.0,Paid,Cash,No
INV0015960,A0023869,CL003,C004360,P006512,2024-06-28,279.18,0.0,279.18,279.18,0.0,Paid,Online Payment,No
INV0015961,A0023870,CL003,C005553,P008320,2024-02-10,256.75,0.0,256.75,256.75,0.0,Paid,Online Payment,No
INV0015962,A0023872,CL012,C000442,P000655,2024-08-19,839.21,0.0,839.21,839.21,0.0,Paid,CareCredit,No
INV0015963,A0023874,CL003,C008496,P012783,2024-06-05,287.7,20.14,307.84,307.84,0.0,Paid,Online Payment,No
INV0015964,A0023876,CL010,C005086,P007634,2025-10-15,467.65,0.0,467.65,467.65,0.0,Paid,CareCredit,No
INV0015965,A0023878,CL006,C006214,P009340,2024-10-15,524.46,0.0,524.46,524.46,0.0,Paid,Cash,No
INV0015966,A0023879,CL009,C006904,P010398,2024-07-26,319.61,22.37,341.98,341.98,0.0,Paid,Cash,No
INV0015967,A0023881,CL005,C006648,P009996,2025-12-16,105.14,0.0,105.14,105.14,0.0,Paid,Debit Card,No
INV0015968,A0023882,CL001,C003746,P005582,2025-06-14,116.18,0.0,116.18,116.18,0.0,Paid,Pet Insurance,No
INV0015969,A0023884,CL005,C007785,P011712,2024-01-12,205.28,0.0,205.28,205.28,0.0,Paid,Debit Card,No
INV0015970,A0023885,CL008,C004476,P006688,2025-09-18,356.64,0.0,356.64,356.64,0.0,Paid,Debit Card,No
INV0015971,A0023886,CL011,C002097,P003157,2024-08-21,112.37,7.87,120.24,120.24,0.0,Paid,Cash,No
INV0015972,A0023887,CL001,C006997,P010543,2025-03-27,246.93,0.0,246.93,246.93,0.0,Paid,Cash,No
INV0015973,A0023888,CL004,C007825,P011776,2024-01-02,309.06,21.63,330.69,330.69,0.0,Paid,CareCredit,No
INV0015974,A0023889,CL002,C000193,P000276,2024-12-07,128.63,0.0,128.63,128.63,0.0,Paid,CareCredit,No
INV0015975,A0023891,CL006,C003898,P005817,2025-04-17,486.3,34.04,520.34,520.34,0.0,Paid,Cash,No
INV0015976,A0023893,CL008,C008246,P012414,2025-05-01,184.88,0.0,184.88,184.88,0.0,Paid,Cash,No
INV0015977,A0023894,CL011,C006970,P010501,2025-12-22,69.84,4.89,74.73,74.73,0.0,Paid,Pet Insurance,No
INV0015978,A0023896,CL007,C003799,P005655,2024-10-15,200.51,14.04,214.55,214.55,0.0,Paid,Pet Insurance,Yes
INV0015979,A0023897,CL002,C008499,P012788,2024-11-11,950.1,66.51,1016.61,1016.61,0.0,Paid,Debit Card,No
INV0015980,A0023898,CL004,C001657,P002493,2024-05-11,290.39,0.0,290.39,290.39,0.0,Paid,Debit Card,No
INV0015981,A0023900,CL007,C006053,P009107,2024-02-02,320.57,0.0,320.57,320.57,0.0,Paid,Credit Card,No
INV0015982,A0023901,CL006,C001998,P003004,2024-02-14,1200.22,0.0,1200.22,1200.22,0.0,Paid,Debit Card,No
INV0015983,A0023902,CL003,C001227,P001845,2024-01-23,132.99,0.0,132.99,132.99,0.0,Paid,Pet Insurance,Yes
INV0015984,A0023903,CL011,C003366,P005036,2024-12-03,182.34,12.76,195.1,195.1,0.0,Paid,CareCredit,No
INV0015985,A0023905,CL010,C005716,P008576,2024-06-12,282.14,0.0,282.14,282.14,0.0,Paid,Online Payment,No
INV0015986,A0023906,CL008,C003462,P005189,2024-11-25,217.4,0.0,217.4,217.4,0.0,Paid,Debit Card,No
INV0015987,A0023907,CL008,C000061,P000093,2024-10-28,82.14,5.75,87.89,87.89,0.0,Paid,CareCredit,No
INV0015988,A0023909,CL002,C001168,P001756,2025-04-18,176.09,0.0,176.09,176.09,0.0,Paid,Cash,No
INV0015989,A0023910,CL004,C005451,P008174,2025-03-01,1048.74,0.0,1048.74,1048.74,0.0,Paid,Credit Card,No
INV0015990,A0023911,CL010,C000989,P001474,2025-12-20,429.65,0.0,429.65,429.65,0.0,Paid,Cash,No
INV0015991,A0023912,CL004,C003753,P005592,2025-10-14,742.28,51.96,794.24,794.24,0.0,Paid,Online Payment,No
