InvoiceLineID,InvoiceID,AppointmentID,ServiceID,Quantity,UnitPrice,DiscountAmount,LineTotal,RevenueCategory
IL00050594,INV0018457,A0027615,SV001,1,82.06,0.0,82.06,Preventive
IL00050595,INV0018458,A0027616,SV007,1,48.25,0.0,48.25,Diagnostics
IL00050596,INV0018458,A0027616,SV001,1,83.67,0.0,83.67,Preventive
IL00050597,INV0018459,A0027617,SV026,1,60.69,0.0,60.69,Diagnostics
IL00050598,INV0018459,A0027617,SV009,1,202.37,10.12,192.25,Diagnostics
IL00050599,INV0018459,A0027617,SV027,1,68.5,0.0,68.5,Diagnostics
IL00050600,INV0018459,A0027617,SV029,1,37.47,0.0,37.47,Treatment
IL00050601,INV0018459,A0027617,SV011,1,216.91,0.0,216.91,Imaging
IL00050602,INV0018460,A0027618,SV023,1,359.56,0.0,359.56,Hospitalization
IL00050603,INV0018460,A0027618,SV017,1,439.47,21.97,417.5,Surgery
IL00050604,INV0018460,A0027618,SV022,1,161.31,0.0,161.31,Treatment
IL00050605,INV0018460,A0027618,SV016,1,447.41,0.0,447.41,Surgery
IL00050606,INV0018460,A0027618,SV009,1,204.67,10.23,194.44,Diagnostics
IL00050607,INV0018461,A0027619,SV008,1,45.16,0.0,45.16,Diagnostics
IL00050608,INV0018461,A0027619,SV006,1,33.25,3.33,29.92,Preventive
IL00050609,INV0018462,A0027620,SV004,1,107.06,0.0,107.06,Preventive
IL00050610,INV0018462,A0027620,SV005,1,107.52,0.0,107.52,Preventive
IL00050611,INV0018463,A0027622,SV016,1,516.18,51.62,464.56,Surgery
IL00050612,INV0018463,A0027622,SV022,1,141.68,14.17,127.51,Treatment
IL00050613,INV0018463,A0027622,SV019,1,235.09,23.51,211.58,Surgery
IL00050614,INV0018464,A0027624,SV025,1,23.85,2.39,21.46,Grooming
IL00050615,INV0018464,A0027624,SV006,1,33.63,0.0,33.63,Preventive
IL00050616,INV0018464,A0027624,SV008,1,42.85,2.14,40.71,Diagnostics
IL00050617,INV0018464,A0027624,SV001,1,75.91,0.0,75.91,Preventive
IL00050618,INV0018464,A0027624,SV004,1,108.11,10.81,97.3,Preventive
IL00050619,INV0018465,A0027626,SV006,1,36.32,0.0,36.32,Preventive
IL00050620,INV0018465,A0027626,SV001,1,69.62,0.0,69.62,Preventive
IL00050621,INV0018465,A0027626,SV004,1,108.33,5.42,102.91,Preventive
IL00050622,INV0018465,A0027626,SV005,1,114.83,0.0,114.83,Preventive
IL00050623,INV0018466,A0027627,SV037,1,266.78,26.68,240.1,Specialty
IL00050624,INV0018466,A0027627,SV039,1,262.56,0.0,262.56,Specialty
IL00050625,INV0018466,A0027627,SV040,1,320.01,0.0,320.01,Specialty
IL00050626,INV0018466,A0027627,SV012,1,392.36,0.0,392.36,Imaging
IL00050627,INV0018466,A0027627,SV009,1,181.65,18.17,163.48,Diagnostics
IL00050628,INV0018467,A0027628,SV018,1,330.1,0.0,330.1,Surgery
IL00050629,INV0018467,A0027628,SV020,1,696.23,0.0,696.23,Surgery
IL00050630,INV0018468,A0027629,SV022,1,154.42,0.0,154.42,Treatment
IL00050631,INV0018468,A0027629,SV009,1,184.21,9.21,175.0,Diagnostics
IL00050632,INV0018469,A0027631,SV005,1,98.67,0.0,98.67,Preventive
IL00050633,INV0018469,A0027631,SV024,1,55.8,2.79,53.01,Preventive
IL00050634,INV0018469,A0027631,SV007,1,46.33,0.0,46.33,Diagnostics
IL00050635,INV0018470,A0027634,SV004,1,120.87,12.09,108.78,Preventive
IL00050636,INV0018470,A0027634,SV025,1,26.58,2.66,23.92,Grooming
IL00050637,INV0018471,A0027635,SV014,1,170.99,0.0,170.99,Dental
IL00050638,INV0018472,A0027637,SV022,1,142.12,14.21,127.91,Treatment
IL00050639,INV0018472,A0027637,SV009,1,181.26,0.0,181.26,Diagnostics
IL00050640,INV0018472,A0027637,SV011,1,228.59,11.43,217.16,Imaging
IL00050641,INV0018473,A0027638,SV024,1,55.75,2.79,52.96,Preventive
IL00050642,INV0018474,A0027640,SV011,1,218.93,10.95,207.98,Imaging
IL00050643,INV0018474,A0027640,SV022,1,144.25,0.0,144.25,Treatment
IL00050644,INV0018474,A0027640,SV026,1,61.82,0.0,61.82,Diagnostics
IL00050645,INV0018475,A0027642,SV027,1,60.74,0.0,60.74,Diagnostics
IL00050646,INV0018475,A0027642,SV026,1,64.05,0.0,64.05,Diagnostics
IL00050647,INV0018475,A0027642,SV011,1,219.79,0.0,219.79,Imaging
IL00050648,INV0018475,A0027642,SV002,1,95.03,0.0,95.03,Medical
IL00050649,INV0018476,A0027643,SV009,1,205.33,0.0,205.33,Diagnostics
IL00050650,INV0018476,A0027643,SV015,1,325.64,0.0,325.64,Dental
IL00050651,INV0018477,A0027644,SV014,1,169.57,0.0,169.57,Dental
IL00050652,INV0018477,A0027644,SV015,1,329.8,16.49,313.31,Dental
IL00050653,INV0018478,A0027646,SV022,1,137.01,0.0,137.01,Treatment
IL00050654,INV0018478,A0027646,SV009,1,192.27,0.0,192.27,Diagnostics
IL00050655,INV0018479,A0027647,SV010,1,61.96,0.0,61.96,Diagnostics
IL00050656,INV0018479,A0027647,SV011,1,232.17,0.0,232.17,Imaging
IL00050657,INV0018479,A0027647,SV002,1,88.1,0.0,88.1,Medical
IL00050658,INV0018479,A0027647,SV029,1,38.68,0.0,38.68,Treatment
IL00050659,INV0018480,A0027648,SV024,1,51.96,0.0,51.96,Preventive
IL00050660,INV0018480,A0027648,SV025,1,26.79,0.0,26.79,Grooming
IL00050661,INV0018480,A0027648,SV004,1,118.5,11.85,106.65,Preventive
IL00050662,INV0018481,A0027649,SV034,1,71.3,0.0,71.3,Rehabilitation
IL00050663,INV0018482,A0027650,SV034,1,72.13,0.0,72.13,Rehabilitation
IL00050664,INV0018482,A0027650,SV002,1,88.45,0.0,88.45,Medical
IL00050665,INV0018483,A0027651,SV009,1,191.88,0.0,191.88,Diagnostics
IL00050666,INV0018483,A0027651,SV015,1,328.84,16.44,312.4,Dental
IL00050667,INV0018483,A0027651,SV014,1,178.9,8.95,169.95,Dental
IL00050668,INV0018484,A0027653,SV029,1,35.09,0.0,35.09,Treatment
IL00050669,INV0018484,A0027653,SV002,1,94.13,4.71,89.42,Medical
IL00050670,INV0018484,A0027653,SV034,1,63.57,3.18,60.39,Rehabilitation
IL00050671,INV0018485,A0027654,SV004,1,128.23,0.0,128.23,Preventive
IL00050672,INV0018485,A0027654,SV001,1,77.45,0.0,77.45,Preventive
IL00050673,INV0018485,A0027654,SV005,1,107.16,0.0,107.16,Preventive
IL00050674,INV0018485,A0027654,SV006,1,34.49,0.0,34.49,Preventive
IL00050675,INV0018486,A0027657,SV014,1,154.36,0.0,154.36,Dental
IL00050676,INV0018486,A0027657,SV013,1,559.3,0.0,559.3,Dental
IL00050677,INV0018486,A0027657,SV015,1,306.18,15.31,290.87,Dental
IL00050678,INV0018486,A0027657,SV022,1,146.72,0.0,146.72,Treatment
IL00050679,INV0018487,A0027658,SV026,1,58.68,2.93,55.75,Diagnostics
IL00050680,INV0018487,A0027658,SV029,1,41.2,4.12,37.08,Treatment
IL00050681,INV0018488,A0027661,SV010,1,66.51,3.33,63.18,Diagnostics
IL00050682,INV0018488,A0027661,SV002,1,91.99,4.6,87.39,Medical
IL00050683,INV0018488,A0027661,SV022,1,141.08,14.11,126.97,Treatment
IL00050684,INV0018489,A0027662,SV029,1,39.75,3.98,35.77,Treatment
IL00050685,INV0018489,A0027662,SV002,1,97.18,0.0,97.18,Medical
IL00050686,INV0018489,A0027662,SV027,1,57.18,0.0,57.18,Diagnostics
IL00050687,INV0018490,A0027663,SV022,1,139.08,6.95,132.13,Treatment
IL00050688,INV0018490,A0027663,SV029,1,41.53,4.15,37.38,Treatment
IL00050689,INV0018491,A0027664,SV009,1,178.2,0.0,178.2,Diagnostics
IL00050690,INV0018491,A0027664,SV022,1,134.06,0.0,134.06,Treatment
IL00050691,INV0018491,A0027664,SV017,1,437.28,21.86,415.42,Surgery
IL00050692,INV0018492,A0027666,SV010,1,61.85,0.0,61.85,Diagnostics
IL00050693,INV0018492,A0027666,SV022,1,136.4,0.0,136.4,Treatment
IL00050694,INV0018493,A0027667,SV005,1,101.19,5.06,96.13,Preventive
IL00050695,INV0018493,A0027667,SV007,1,51.98,5.2,46.78,Diagnostics
IL00050696,INV0018493,A0027667,SV006,1,32.97,0.0,32.97,Preventive
IL00050697,INV0018494,A0027668,SV022,1,136.74,0.0,136.74,Treatment
IL00050698,INV0018494,A0027668,SV027,1,59.78,0.0,59.78,Diagnostics
IL00050699,INV0018494,A0027668,SV002,1,102.55,0.0,102.55,Medical
IL00050700,INV0018495,A0027669,SV034,1,65.53,0.0,65.53,Rehabilitation
IL00050701,INV0018495,A0027669,SV029,1,42.27,0.0,42.27,Treatment
IL00050702,INV0018496,A0027671,SV022,1,133.7,6.68,127.02,Treatment
IL00050703,INV0018497,A0027672,SV001,1,76.05,0.0,76.05,Preventive
IL00050704,INV0018497,A0027672,SV005,1,113.05,0.0,113.05,Preventive
IL00050705,INV0018497,A0027672,SV006,1,35.2,0.0,35.2,Preventive
IL00050706,INV0018498,A0027673,SV018,1,290.8,14.54,276.26,Surgery
IL00050707,INV0018498,A0027673,SV022,1,153.49,0.0,153.49,Treatment
IL00050708,INV0018499,A0027676,SV022,1,161.71,0.0,161.71,Treatment
IL00050709,INV0018499,A0027676,SV026,1,59.79,0.0,59.79,Diagnostics
IL00050710,INV0018500,A0027678,SV029,1,35.01,1.75,33.26,Treatment
IL00050711,INV0018500,A0027678,SV034,1,59.82,2.99,56.83,Rehabilitation
IL00050712,INV0018501,A0027679,SV008,1,46.45,0.0,46.45,Diagnostics
IL00050713,INV0018501,A0027679,SV007,1,46.91,0.0,46.91,Diagnostics
IL00050714,INV0018501,A0027679,SV006,1,38.3,0.0,38.3,Preventive
IL00050715,INV0018502,A0027680,SV009,1,192.31,0.0,192.31,Diagnostics
IL00050716,INV0018502,A0027680,SV012,1,461.95,23.1,438.85,Imaging
IL00050717,INV0018502,A0027680,SV038,1,239.17,11.96,227.21,Specialty
IL00050718,INV0018503,A0027681,SV009,1,205.23,20.52,184.71,Diagnostics
IL00050719,INV0018503,A0027681,SV022,1,153.23,15.32,137.91,Treatment
IL00050720,INV0018503,A0027681,SV010,1,62.72,0.0,62.72,Diagnostics
IL00050721,INV0018503,A0027681,SV026,1,64.45,0.0,64.45,Diagnostics
IL00050722,INV0018504,A0027682,SV018,1,328.7,0.0,328.7,Surgery
IL00050723,INV0018504,A0027682,SV020,1,680.37,0.0,680.37,Surgery
IL00050724,INV0018504,A0027682,SV017,1,422.16,0.0,422.16,Surgery
IL00050725,INV0018505,A0027683,SV024,1,55.63,0.0,55.63,Preventive
IL00050726,INV0018506,A0027686,SV029,1,38.05,1.9,36.15,Treatment
IL00050727,INV0018507,A0027687,SV009,1,197.21,0.0,197.21,Diagnostics
IL00050728,INV0018507,A0027687,SV015,1,299.85,29.99,269.86,Dental
IL00050729,INV0018507,A0027687,SV014,1,163.8,0.0,163.8,Dental
IL00050730,INV0018508,A0027688,SV027,1,62.05,0.0,62.05,Diagnostics
IL00050731,INV0018508,A0027688,SV026,1,59.88,0.0,59.88,Diagnostics
IL00050732,INV0018508,A0027688,SV002,1,92.41,4.62,87.79,Medical
IL00050733,INV0018509,A0027689,SV011,1,237.15,23.72,213.43,Imaging
IL00050734,INV0018510,A0027692,SV004,1,123.69,0.0,123.69,Preventive
IL00050735,INV0018510,A0027692,SV006,1,32.65,0.0,32.65,Preventive
IL00050736,INV0018510,A0027692,SV005,1,112.7,0.0,112.7,Preventive
IL00050737,INV0018510,A0027692,SV001,1,73.91,7.39,66.52,Preventive
IL00050738,INV0018511,A0027693,SV018,1,284.14,0.0,284.14,Surgery
IL00050739,INV0018511,A0027693,SV016,1,498.29,0.0,498.29,Surgery
IL00050740,INV0018512,A0027694,SV009,1,191.51,0.0,191.51,Diagnostics
IL00050741,INV0018512,A0027694,SV022,1,136.32,0.0,136.32,Treatment
IL00050742,INV0018512,A0027694,SV011,1,241.19,12.06,229.13,Imaging
IL00050743,INV0018513,A0027695,SV003,1,168.28,0.0,168.28,Emergency
IL00050744,INV0018513,A0027695,SV029,1,34.99,0.0,34.99,Treatment
IL00050745,INV0018514,A0027697,SV013,1,489.6,24.48,465.12,Dental
IL00050746,INV0018514,A0027697,SV015,1,336.08,0.0,336.08,Dental
IL00050747,INV0018514,A0027697,SV009,1,177.14,0.0,177.14,Diagnostics
IL00050748,INV0018514,A0027697,SV014,1,154.92,0.0,154.92,Dental
IL00050749,INV0018515,A0027700,SV021,1,466.92,0.0,466.92,Emergency
IL00050750,INV0018515,A0027700,SV029,1,42.5,0.0,42.5,Treatment
IL00050751,INV0018515,A0027700,SV011,1,238.91,23.89,215.02,Imaging
IL00050752,INV0018516,A0027702,SV013,1,552.25,55.23,497.02,Dental
IL00050753,INV0018516,A0027702,SV014,1,168.01,8.4,159.61,Dental
IL00050754,INV0018516,A0027702,SV022,1,142.09,14.21,127.88,Treatment
IL00050755,INV0018517,A0027703,SV040,1,295.3,0.0,295.3,Specialty
IL00050756,INV0018517,A0027703,SV037,1,243.38,24.34,219.04,Specialty
IL00050757,INV0018517,A0027703,SV009,1,178.11,0.0,178.11,Diagnostics
IL00050758,INV0018518,A0027706,SV022,1,158.78,0.0,158.78,Treatment
IL00050759,INV0018518,A0027706,SV013,1,510.31,25.52,484.79,Dental
IL00050760,INV0018519,A0027707,SV034,1,64.94,0.0,64.94,Rehabilitation
IL00050761,INV0018519,A0027707,SV002,1,97.71,9.77,87.94,Medical
IL00050762,INV0018519,A0027707,SV029,1,40.87,0.0,40.87,Treatment
IL00050763,INV0018520,A0027709,SV007,1,49.69,0.0,49.69,Diagnostics
IL00050764,INV0018520,A0027709,SV024,1,51.32,0.0,51.32,Preventive
IL00050765,INV0018521,A0027711,SV015,1,341.94,0.0,341.94,Dental
IL00050766,INV0018521,A0027711,SV013,1,483.78,0.0,483.78,Dental
IL00050767,INV0018521,A0027711,SV022,1,161.97,0.0,161.97,Treatment
IL00050768,INV0018522,A0027712,SV003,1,170.6,0.0,170.6,Emergency
IL00050769,INV0018522,A0027712,SV021,1,493.73,0.0,493.73,Emergency
IL00050770,INV0018522,A0027712,SV029,1,35.25,1.76,33.49,Treatment
IL00050771,INV0018522,A0027712,SV023,1,393.69,0.0,393.69,Hospitalization
IL00050772,INV0018523,A0027713,SV004,1,117.23,11.72,105.51,Preventive
IL00050773,INV0018523,A0027713,SV005,1,115.35,0.0,115.35,Preventive
IL00050774,INV0018523,A0027713,SV006,1,37.1,0.0,37.1,Preventive
IL00050775,INV0018523,A0027713,SV025,1,24.05,0.0,24.05,Grooming
IL00050776,INV0018524,A0027715,SV025,1,24.2,0.0,24.2,Grooming
IL00050777,INV0018524,A0027715,SV006,1,35.39,0.0,35.39,Preventive
IL00050778,INV0018524,A0027715,SV004,1,127.42,0.0,127.42,Preventive
IL00050779,INV0018525,A0027716,SV007,1,52.01,0.0,52.01,Diagnostics
IL00050780,INV0018525,A0027716,SV025,1,26.8,0.0,26.8,Grooming
IL00050781,INV0018526,A0027718,SV004,1,110.55,11.05,99.5,Preventive
IL00050782,INV0018526,A0027718,SV006,1,37.84,3.78,34.06,Preventive
IL00050783,INV0018526,A0027718,SV001,1,71.34,0.0,71.34,Preventive
IL00050784,INV0018526,A0027718,SV005,1,116.93,0.0,116.93,Preventive
IL00050785,INV0018527,A0027719,SV022,1,139.04,0.0,139.04,Treatment
IL00050786,INV0018527,A0027719,SV009,1,204.1,10.21,193.89,Diagnostics
IL00050787,INV0018528,A0027720,SV013,1,501.62,0.0,501.62,Dental
IL00050788,INV0018528,A0027720,SV009,1,172.77,0.0,172.77,Diagnostics
IL00050789,INV0018529,A0027721,SV029,1,42.42,0.0,42.42,Treatment
IL00050790,INV0018529,A0027721,SV022,1,147.72,7.39,140.33,Treatment
IL00050791,INV0018529,A0027721,SV011,1,234.48,0.0,234.48,Imaging
IL00050792,INV0018530,A0027723,SV029,1,39.5,0.0,39.5,Treatment
IL00050793,INV0018530,A0027723,SV002,1,96.6,0.0,96.6,Medical
IL00050794,INV0018530,A0027723,SV034,1,70.85,0.0,70.85,Rehabilitation
IL00050795,INV0018531,A0027724,SV009,1,190.02,0.0,190.02,Diagnostics
IL00050796,INV0018531,A0027724,SV029,1,40.4,0.0,40.4,Treatment
IL00050797,INV0018531,A0027724,SV021,1,472.22,47.22,425.0,Emergency
IL00050798,INV0018532,A0027725,SV006,1,38.71,0.0,38.71,Preventive
IL00050799,INV0018533,A0027727,SV024,1,52.24,0.0,52.24,Preventive
IL00050800,INV0018533,A0027727,SV001,1,72.5,3.62,68.88,Preventive
IL00050801,INV0018534,A0027729,SV009,1,202.86,20.29,182.57,Diagnostics
IL00050802,INV0018534,A0027729,SV027,1,61.79,0.0,61.79,Diagnostics
IL00050803,INV0018535,A0027730,SV011,1,209.72,0.0,209.72,Imaging
IL00050804,INV0018536,A0027732,SV010,1,71.02,3.55,67.47,Diagnostics
IL00050805,INV0018536,A0027732,SV002,1,96.22,9.62,86.6,Medical
IL00050806,INV0018536,A0027732,SV022,1,162.22,0.0,162.22,Treatment
IL00050807,INV0018536,A0027732,SV026,1,55.3,0.0,55.3,Diagnostics
IL00050808,INV0018537,A0027734,SV009,1,186.27,0.0,186.27,Diagnostics
IL00050809,INV0018537,A0027734,SV011,1,219.93,11.0,208.93,Imaging
IL00050810,INV0018538,A0027735,SV002,1,94.9,9.49,85.41,Medical
IL00050811,INV0018538,A0027735,SV011,1,223.13,0.0,223.13,Imaging
IL00050812,INV0018539,A0027736,SV008,1,44.94,0.0,44.94,Diagnostics
IL00050813,INV0018539,A0027736,SV001,1,73.75,0.0,73.75,Preventive
IL00050814,INV0018539,A0027736,SV006,1,36.39,0.0,36.39,Preventive
IL00050815,INV0018540,A0027738,SV007,1,46.48,4.65,41.83,Diagnostics
IL00050816,INV0018540,A0027738,SV008,1,46.57,4.66,41.91,Diagnostics
IL00050817,INV0018541,A0027740,SV002,1,99.1,4.96,94.14,Medical
IL00050818,INV0018541,A0027740,SV029,1,35.43,3.54,31.89,Treatment
IL00050819,INV0018541,A0027740,SV034,1,67.38,6.74,60.64,Rehabilitation
IL00050820,INV0018542,A0027741,SV027,1,68.33,6.83,61.5,Diagnostics
IL00050821,INV0018542,A0027741,SV011,1,208.48,20.85,187.63,Imaging
IL00050822,INV0018542,A0027741,SV026,1,55.39,0.0,55.39,Diagnostics
IL00050823,INV0018542,A0027741,SV009,1,190.72,0.0,190.72,Diagnostics
IL00050824,INV0018543,A0027742,SV011,1,245.25,0.0,245.25,Imaging
IL00050825,INV0018544,A0027745,SV013,1,575.06,57.51,517.55,Dental
IL00050826,INV0018544,A0027745,SV014,1,155.26,15.53,139.73,Dental
IL00050827,INV0018544,A0027745,SV009,1,178.68,0.0,178.68,Diagnostics
IL00050828,INV0018544,A0027745,SV022,1,149.59,0.0,149.59,Treatment
IL00050829,INV0018545,A0027747,SV004,1,110.9,0.0,110.9,Preventive
IL00050830,INV0018546,A0027750,SV002,1,104.37,0.0,104.37,Medical
IL00050831,INV0018546,A0027750,SV027,1,62.57,0.0,62.57,Diagnostics
IL00050832,INV0018546,A0027750,SV026,1,56.7,0.0,56.7,Diagnostics
IL00050833,INV0018547,A0027751,SV025,1,23.04,2.3,20.74,Grooming
IL00050834,INV0018547,A0027751,SV001,1,77.55,0.0,77.55,Preventive
IL00050835,INV0018547,A0027751,SV007,1,47.69,0.0,47.69,Diagnostics
IL00050836,INV0018547,A0027751,SV006,1,38.64,0.0,38.64,Preventive
IL00050837,INV0018547,A0027751,SV005,1,113.16,0.0,113.16,Preventive
IL00050838,INV0018548,A0027752,SV006,1,36.36,0.0,36.36,Preventive
IL00050839,INV0018548,A0027752,SV005,1,110.44,0.0,110.44,Preventive
IL00050840,INV0018548,A0027752,SV001,1,83.85,0.0,83.85,Preventive
IL00050841,INV0018549,A0027753,SV034,1,60.37,6.04,54.33,Rehabilitation
IL00050842,INV0018549,A0027753,SV029,1,35.33,0.0,35.33,Treatment
IL00050843,INV0018550,A0027755,SV004,1,113.54,0.0,113.54,Preventive
IL00050844,INV0018550,A0027755,SV006,1,36.17,0.0,36.17,Preventive
IL00050845,INV0018550,A0027755,SV001,1,77.85,0.0,77.85,Preventive
IL00050846,INV0018551,A0027756,SV005,1,101.53,0.0,101.53,Preventive
IL00050847,INV0018551,A0027756,SV024,1,51.31,0.0,51.31,Preventive
IL00050848,INV0018552,A0027757,SV006,1,36.45,0.0,36.45,Preventive
IL00050849,INV0018553,A0027761,SV034,1,60.12,0.0,60.12,Rehabilitation
IL00050850,INV0018553,A0027761,SV002,1,98.54,9.85,88.69,Medical
IL00050851,INV0018554,A0027762,SV011,1,213.73,21.37,192.36,Imaging
IL00050852,INV0018554,A0027762,SV009,1,206.15,0.0,206.15,Diagnostics
IL00050853,INV0018555,A0027763,SV022,1,158.79,0.0,158.79,Treatment
IL00050854,INV0018555,A0027763,SV011,1,228.81,0.0,228.81,Imaging
IL00050855,INV0018555,A0027763,SV021,1,418.24,0.0,418.24,Emergency
IL00050856,INV0018555,A0027763,SV009,1,192.57,9.63,182.94,Diagnostics
IL00050857,INV0018556,A0027765,SV029,1,35.64,0.0,35.64,Treatment
IL00050858,INV0018557,A0027767,SV023,1,429.78,0.0,429.78,Hospitalization
IL00050859,INV0018557,A0027767,SV019,1,235.96,11.8,224.16,Surgery
IL00050860,INV0018557,A0027767,SV009,1,184.25,0.0,184.25,Diagnostics
IL00050861,INV0018557,A0027767,SV017,1,392.02,39.2,352.82,Surgery
IL00050862,INV0018557,A0027767,SV016,1,446.98,22.35,424.63,Surgery
IL00050863,INV0018558,A0027768,SV004,1,125.69,6.28,119.41,Preventive
IL00050864,INV0018558,A0027768,SV025,1,23.85,0.0,23.85,Grooming
IL00050865,INV0018559,A0027769,SV008,1,43.57,0.0,43.57,Diagnostics
IL00050866,INV0018559,A0027769,SV025,1,24.55,0.0,24.55,Grooming
IL00050867,INV0018559,A0027769,SV006,1,34.47,0.0,34.47,Preventive
IL00050868,INV0018559,A0027769,SV004,1,127.74,0.0,127.74,Preventive
IL00050869,INV0018560,A0027770,SV009,1,184.2,0.0,184.2,Diagnostics
IL00050870,INV0018560,A0027770,SV010,1,62.03,0.0,62.03,Diagnostics
IL00050871,INV0018560,A0027770,SV027,1,60.63,0.0,60.63,Diagnostics
IL00050872,INV0018560,A0027770,SV011,1,218.99,0.0,218.99,Imaging
IL00050873,INV0018560,A0027770,SV002,1,102.81,0.0,102.81,Medical
IL00050874,INV0018561,A0027771,SV016,1,525.28,52.53,472.75,Surgery
IL00050875,INV0018561,A0027771,SV019,1,224.22,0.0,224.22,Surgery
IL00050876,INV0018561,A0027771,SV020,1,729.06,0.0,729.06,Surgery
IL00050877,INV0018562,A0027772,SV037,1,268.03,13.4,254.63,Specialty
IL00050878,INV0018562,A0027772,SV012,1,464.92,0.0,464.92,Imaging
IL00050879,INV0018563,A0027773,SV029,1,39.88,0.0,39.88,Treatment
IL00050880,INV0018563,A0027773,SV003,1,174.82,8.74,166.08,Emergency
IL00050881,INV0018563,A0027773,SV011,1,203.37,0.0,203.37,Imaging
IL00050882,INV0018564,A0027774,SV029,1,35.92,3.59,32.33,Treatment
IL00050883,INV0018564,A0027774,SV002,1,101.81,0.0,101.81,Medical
IL00050884,INV0018564,A0027774,SV034,1,68.17,3.41,64.76,Rehabilitation
IL00050885,INV0018565,A0027775,SV001,1,79.73,3.99,75.74,Preventive
IL00050886,INV0018566,A0027776,SV025,1,26.44,2.64,23.8,Grooming
IL00050887,INV0018566,A0027776,SV024,1,51.61,0.0,51.61,Preventive
IL00050888,INV0018566,A0027776,SV005,1,97.64,0.0,97.64,Preventive
IL00050889,INV0018567,A0027778,SV027,1,60.27,0.0,60.27,Diagnostics
IL00050890,INV0018567,A0027778,SV010,1,68.53,3.43,65.1,Diagnostics
IL00050891,INV0018567,A0027778,SV022,1,156.35,0.0,156.35,Treatment
IL00050892,INV0018567,A0027778,SV026,1,55.37,5.54,49.83,Diagnostics
IL00050893,INV0018568,A0027780,SV027,1,60.09,3.0,57.09,Diagnostics
IL00050894,INV0018568,A0027780,SV002,1,88.68,0.0,88.68,Medical
IL00050895,INV0018569,A0027781,SV009,1,194.4,0.0,194.4,Diagnostics
IL00050896,INV0018569,A0027781,SV038,1,258.46,25.85,232.61,Specialty
IL00050897,INV0018570,A0027782,SV004,1,126.66,0.0,126.66,Preventive
IL00050898,INV0018570,A0027782,SV006,1,33.07,0.0,33.07,Preventive
IL00050899,INV0018570,A0027782,SV005,1,102.15,5.11,97.04,Preventive
IL00050900,INV0018571,A0027783,SV024,1,53.93,2.7,51.23,Preventive
IL00050901,INV0018572,A0027784,SV004,1,112.18,0.0,112.18,Preventive
IL00050902,INV0018572,A0027784,SV001,1,77.25,7.73,69.52,Preventive
IL00050903,INV0018573,A0027786,SV021,1,472.96,0.0,472.96,Emergency
IL00050904,INV0018573,A0027786,SV023,1,403.79,0.0,403.79,Hospitalization
IL00050905,INV0018573,A0027786,SV029,1,37.01,0.0,37.01,Treatment
IL00050906,INV0018573,A0027786,SV011,1,226.41,0.0,226.41,Imaging
IL00050907,INV0018574,A0027788,SV029,1,35.48,0.0,35.48,Treatment
IL00050908,INV0018574,A0027788,SV009,1,172.21,17.22,154.99,Diagnostics
IL00050909,INV0018574,A0027788,SV027,1,58.82,0.0,58.82,Diagnostics
IL00050910,INV0018574,A0027788,SV022,1,143.66,0.0,143.66,Treatment
IL00050911,INV0018575,A0027789,SV024,1,58.01,0.0,58.01,Preventive
IL00050912,INV0018575,A0027789,SV004,1,109.11,5.46,103.65,Preventive
IL00050913,INV0018576,A0027790,SV008,1,44.83,2.24,42.59,Diagnostics
