PetID,ClientID,PetName,Species,Breed,Sex,SpayedNeutered,DateOfBirth,WeightLbs,InsuranceStatus,ChronicCondition,PetStatus
P009739,C006477,Coco,Dog,French Bulldog,Male,Yes,2012-11-25,78.1,Not Insured,None,Active
P009740,C006478,Milo,Reptile,Other,Male,Yes,2014-04-08,2.6,Not Insured,None,Active
P009741,C006479,Willow,Dog,Yorkshire Terrier,Female,Yes,2025-04-07,13.5,Not Insured,None,Active
P009742,C006479,Teddy,Dog,Chihuahua,Male,Yes,2019-08-26,97.5,Not Insured,Heart Disease,Active
P009743,C006479,Luna,Dog,Poodle,Male,Yes,2019-04-17,92.5,Not Insured,None,Active
P009744,C006479,Rosie,Dog,Chihuahua,Female,Yes,2020-02-09,58.7,Not Insured,Heart Disease,Active
P009745,C006480,Hazel,Cat,Persian,Female,Yes,2021-02-11,14.0,Not Insured,None,Active
P009746,C006481,Rocky,Dog,Labrador Retriever,Male,Yes,2013-08-14,10.8,Not Insured,Diabetes,Active
P009747,C006482,Biscuit,Dog,French Bulldog,Male,No,2013-02-03,41.0,Not Insured,None,Active
P009748,C006483,Poppy,Dog,Golden Retriever,Male,No,2018-05-09,40.0,Not Insured,None,Active
P009749,C006484,Finn,Dog,Chihuahua,Male,Yes,2023-11-18,56.6,Not Insured,None,Active
P009750,C006484,Rocky,Bird,Parakeet,Female,Yes,2017-03-14,11.1,Insured,None,Active
P009751,C006484,Molly,Cat,Russian Blue,Male,Yes,2018-10-17,10.6,Not Insured,None,Active
P009752,C006485,Molly,Bird,Parakeet,Male,Yes,2022-01-03,10.4,Not Insured,Allergies,Active
P009753,C006486,Penny,Cat,Persian,Female,Yes,2021-08-10,10.1,Not Insured,None,Active
P009754,C006487,Poppy,Dog,Boxer,Female,Yes,2020-04-25,54.5,Not Insured,None,Active
P009755,C006488,Teddy,Rabbit,Holland Lop,Female,Yes,2019-09-24,8.8,Not Insured,None,Active
P009756,C006489,Penny,Cat,Siamese,Male,Yes,2017-04-06,18.3,Not Insured,None,Active
P009757,C006490,Rocky,Cat,Domestic Shorthair,Female,Yes,2017-09-03,8.8,Not Insured,None,Active
P009758,C006490,Scout,Cat,Siamese,Female,Yes,2017-10-12,19.9,Not Insured,None,Active
P009759,C006491,Poppy,Dog,French Bulldog,Male,Yes,2025-08-02,48.9,Not Insured,None,Active
P009760,C006492,Duke,Cat,Siamese,Male,Yes,2013-06-23,7.7,Not Insured,Arthritis,Active
P009761,C006493,Lucy,Dog,German Shepherd,Female,Yes,2016-04-20,84.7,Not Insured,None,Active
P009762,C006493,Daisy,Dog,Mixed Breed,Male,No,2011-06-28,17.4,Insured,Kidney Disease,Active
P009763,C006494,Pepper,Cat,Domestic Longhair,Female,Yes,2017-02-23,13.5,Not Insured,None,Active
P009764,C006495,Luna,Dog,Australian Shepherd,Male,Yes,2018-08-05,89.1,Not Insured,None,Deceased
P009765,C006495,Murphy,Cat,Siamese,Male,Yes,2015-11-08,18.1,Not Insured,Allergies,Active
P009766,C006496,Luna,Cat,Maine Coon,Female,Yes,2017-04-07,15.0,Not Insured,None,Inactive
P009767,C006496,Charlie,Dog,Poodle,Female,No,2013-07-19,8.8,Not Insured,None,Active
P009768,C006496,Rosie,Dog,Boxer,Female,Yes,2023-12-12,88.3,Not Insured,None,Active
P009769,C006497,Molly,Cat,Maine Coon,Female,Yes,2019-07-17,18.3,Insured,None,Active
P009770,C006498,Jasper,Cat,Ragdoll,Female,Yes,2025-06-23,14.7,Not Insured,None,Active
P009771,C006498,Molly,Cat,Bengal,Female,Yes,2012-04-02,8.1,Insured,Allergies,Active
P009772,C006499,Bailey,Cat,Ragdoll,Female,Yes,2017-03-07,19.2,Not Insured,None,Active
P009773,C006500,Bella,Dog,German Shepherd,Female,Yes,2018-09-12,49.8,Not Insured,None,Active
P009774,C006500,Willow,Dog,French Bulldog,Male,Yes,2011-12-18,90.6,Insured,None,Active
P009775,C006500,Biscuit,Cat,Persian,Female,Yes,2022-12-09,14.8,Not Insured,None,Active
P009776,C006501,Sadie,Dog,Mixed Breed,Female,Yes,2025-11-21,97.4,Not Insured,None,Active
P009777,C006501,Max,Dog,Great Dane,Male,Yes,2014-01-29,75.1,Insured,None,Active
P009778,C006502,Scout,Cat,Siamese,Male,No,2017-11-15,15.7,Insured,Kidney Disease,Active
P009779,C006502,Teddy,Dog,Mixed Breed,Male,No,2017-11-24,5.8,Not Insured,None,Active
P009780,C006502,Charlie,Dog,Yorkshire Terrier,Male,Yes,2024-05-30,28.6,Not Insured,None,Active
P009781,C006503,Penny,Cat,Ragdoll,Female,Yes,2019-08-06,15.9,Not Insured,Arthritis,Active
P009782,C006504,Ruby,Dog,Yorkshire Terrier,Female,Yes,2020-04-23,65.8,Not Insured,None,Active
P009783,C006505,Willow,Dog,Poodle,Female,Yes,2011-08-29,49.1,Insured,Arthritis,Active
P009784,C006506,Molly,Cat,Maine Coon,Male,No,2019-12-29,18.8,Not Insured,None,Active
P009785,C006507,Finn,Dog,Chihuahua,Male,Yes,2017-11-18,45.6,Not Insured,None,Active
P009786,C006508,Charlie,Dog,Golden Retriever,Male,Yes,2013-04-08,52.2,Not Insured,Heart Disease,Active
P009787,C006508,Hazel,Cat,Bengal,Female,Yes,2016-09-26,7.0,Not Insured,None,Active
P009788,C006509,Rosie,Dog,German Shepherd,Male,Yes,2018-11-04,79.2,Insured,None,Active
P009789,C006509,Bear,Dog,Great Dane,Male,No,2022-10-26,21.8,Insured,None,Active
P009790,C006510,Rosie,Cat,Ragdoll,Female,Yes,2021-04-06,8.3,Not Insured,None,Active
P009791,C006510,Stella,Dog,Australian Shepherd,Male,Yes,2021-01-10,94.1,Not Insured,Allergies,Active
P009792,C006511,Daisy,Cat,Siamese,Female,No,2025-01-06,15.3,Insured,Allergies,Active
P009793,C006511,Oliver,Dog,Mixed Breed,Female,Yes,2024-04-11,73.3,Not Insured,None,Active
P009794,C006512,Biscuit,Dog,Mixed Breed,Female,Yes,2017-07-20,25.4,Insured,None,Active
P009795,C006512,Buddy,Dog,Great Dane,Male,Yes,2017-04-02,49.2,Not Insured,None,Active
P009796,C006513,Poppy,Dog,Mixed Breed,Male,Yes,2025-12-02,67.5,Insured,None,Active
P009797,C006514,Penny,Dog,Great Dane,Male,Yes,2013-08-11,90.0,Not Insured,None,Active
P009798,C006514,Milo,Dog,Chihuahua,Female,Yes,2025-12-13,80.4,Not Insured,None,Active
P009799,C006515,Oliver,Dog,Golden Retriever,Female,Yes,2018-11-07,73.9,Not Insured,None,Active
P009800,C006516,Rocky,Dog,Mixed Breed,Female,Yes,2020-05-14,30.1,Not Insured,None,Active
P009801,C006517,Blue,Cat,Domestic Shorthair,Female,Yes,2020-06-26,8.0,Not Insured,None,Inactive
P009802,C006517,Duke,Cat,Russian Blue,Female,Yes,2025-09-18,11.5,Insured,None,Active
P009803,C006518,Charlie,Cat,Bengal,Female,Yes,2022-05-31,9.2,Not Insured,Arthritis,Active
P009804,C006519,Murphy,Cat,Bengal,Female,Yes,2015-03-19,5.5,Not Insured,Heart Disease,Active
P009805,C006519,Rosie,Dog,Australian Shepherd,Male,No,2022-06-06,75.8,Not Insured,None,Active
P009806,C006520,Charlie,Dog,Beagle,Female,Yes,2024-07-26,87.0,Insured,None,Inactive
P009807,C006521,Tucker,Dog,Golden Retriever,Male,Yes,2016-11-14,33.6,Not Insured,None,Active
P009808,C006522,Hazel,Dog,Mixed Breed,Male,Yes,2015-11-29,48.5,Not Insured,None,Active
P009809,C006522,Bear,Rabbit,Mixed Breed,Male,Yes,2019-05-03,11.3,Insured,None,Active
P009810,C006523,Tucker,Cat,Domestic Shorthair,Female,Yes,2025-08-15,12.0,Not Insured,Arthritis,Active
P009811,C006524,Teddy,Dog,Great Dane,Male,Yes,2025-10-08,38.5,Not Insured,None,Active
P009812,C006525,Blue,Dog,Mixed Breed,Female,Yes,2017-05-03,73.6,Not Insured,None,Active
P009813,C006525,Finn,Bird,Conure,Female,Yes,2021-08-19,11.0,Not Insured,None,Active
P009814,C006525,Pepper,Dog,Australian Shepherd,Male,Yes,2019-08-24,20.5,Not Insured,None,Active
P009815,C006526,Oliver,Dog,Poodle,Male,Yes,2011-01-06,43.1,Not Insured,None,Active
P009816,C006526,Tucker,Dog,German Shepherd,Female,Yes,2021-06-25,20.0,Not Insured,None,Active
P009817,C006527,Finn,Dog,Great Dane,Female,Yes,2020-11-20,65.5,Not Insured,None,Active
P009818,C006528,Biscuit,Cat,Bengal,Male,Yes,2012-11-25,8.1,Not Insured,Diabetes,Active
P009819,C006529,Luna,Cat,Ragdoll,Male,No,2019-01-19,18.6,Not Insured,None,Active
P009820,C006529,Poppy,Cat,Domestic Shorthair,Female,Yes,2007-07-28,6.1,Not Insured,None,Active
P009821,C006529,Buddy,Dog,German Shepherd,Male,Yes,2014-03-19,68.1,Not Insured,None,Active
P009822,C006530,Lola,Dog,Poodle,Male,No,2009-11-14,87.0,Not Insured,None,Active
P009823,C006531,Milo,Dog,Chihuahua,Female,Yes,2023-02-06,45.2,Not Insured,None,Active
P009824,C006532,Blue,Cat,Ragdoll,Male,Yes,2016-11-16,13.4,Insured,Allergies,Active
P009825,C006533,Ginger,Dog,Boxer,Male,Yes,2018-12-09,48.9,Insured,None,Active
P009826,C006533,Leo,Cat,Persian,Female,Yes,2020-07-07,9.7,Not Insured,None,Active
P009827,C006533,Charlie,Dog,Golden Retriever,Male,Yes,2025-11-19,10.0,Not Insured,None,Active
P009828,C006534,Daisy,Dog,German Shepherd,Female,Yes,2025-06-15,76.0,Not Insured,Heart Disease,Active
P009829,C006535,Hazel,Cat,Domestic Longhair,Female,Yes,2014-05-13,9.4,Not Insured,None,Active
P009830,C006536,Willow,Dog,Labrador Retriever,Female,Yes,2013-02-19,33.0,Not Insured,None,Active
P009831,C006537,Buddy,Cat,Domestic Shorthair,Female,Yes,2020-04-14,7.5,Insured,None,Active
P009832,C006537,Scout,Dog,French Bulldog,Male,Yes,2012-01-27,59.3,Not Insured,None,Active
P009833,C006538,Daisy,Cat,Bengal,Male,Yes,2017-04-01,15.6,Insured,None,Active
P009834,C006538,Max,Dog,Golden Retriever,Female,Yes,2018-06-18,66.7,Insured,None,Active
P009835,C006538,Scout,Dog,Chihuahua,Female,Yes,2018-08-28,20.8,Not Insured,None,Active
P009836,C006539,Luna,Dog,Chihuahua,Female,Yes,2024-02-05,29.0,Insured,None,Active
P009837,C006540,Tucker,Dog,Mixed Breed,Female,No,2020-12-04,21.6,Not Insured,None,Active
P009838,C006541,Willow,Bird,Parakeet,Male,No,2014-06-03,7.0,Not Insured,None,Active
P009839,C006541,Leo,Dog,Beagle,Male,Yes,2025-02-24,48.7,Not Insured,None,Active
P009840,C006542,Murphy,Bird,Parakeet,Male,No,2020-03-09,7.6,Insured,Seizure Disorder,Active
P009841,C006543,Coco,Dog,Boxer,Female,No,2019-08-02,95.0,Not Insured,Allergies,Active
P009842,C006544,Coco,Dog,Labrador Retriever,Female,Yes,2017-05-25,93.5,Not Insured,Allergies,Active
P009843,C006545,Penny,Dog,Beagle,Female,Yes,2020-07-14,72.9,Not Insured,None,Active
P009844,C006546,Pepper,Dog,Chihuahua,Male,Yes,2015-06-13,71.6,Not Insured,None,Active
P009845,C006547,Coco,Dog,German Shepherd,Male,No,2019-09-20,93.3,Insured,None,Inactive
P009846,C006547,Jasper,Dog,Great Dane,Male,Yes,2018-04-14,11.7,Insured,None,Active
P009847,C006547,Hazel,Dog,Australian Shepherd,Female,Yes,2018-05-22,35.7,Not Insured,Arthritis,Active
P009848,C006548,Jasper,Dog,Beagle,Male,Yes,2016-05-29,32.3,Not Insured,Seizure Disorder,Active
P009849,C006548,Winston,Cat,Bengal,Female,Yes,2025-03-10,19.2,Not Insured,Kidney Disease,Active
P009850,C006549,Max,Cat,Russian Blue,Female,No,2021-10-19,6.3,Not Insured,None,Active
P009851,C006550,Cooper,Dog,Great Dane,Female,Yes,2018-05-09,76.7,Not Insured,Diabetes,Active
P009852,C006550,Lucy,Cat,Siamese,Male,Yes,2018-02-10,6.7,Insured,Kidney Disease,Active
P009853,C006551,Teddy,Dog,Australian Shepherd,Male,Yes,2022-12-03,31.8,Not Insured,None,Active
P009854,C006551,Rocky,Cat,Maine Coon,Female,Yes,2014-10-11,7.3,Not Insured,Diabetes,Active
P009855,C006552,Leo,Rabbit,Mixed Breed,Female,Yes,2022-08-31,10.8,Not Insured,None,Active
P009856,C006552,Pepper,Dog,Mixed Breed,Male,Yes,2025-02-27,63.0,Not Insured,None,Active
P009857,C006553,Penny,Dog,French Bulldog,Male,No,2012-02-16,74.9,Not Insured,None,Deceased
P009858,C006554,Max,Cat,Siamese,Female,Yes,2016-09-18,19.4,Not Insured,None,Active
P009859,C006554,Bear,Reptile,Ball Python,Male,Yes,2025-02-07,3.3,Not Insured,None,Active
P009860,C006555,Buddy,Dog,Beagle,Male,Yes,2021-01-25,9.6,Not Insured,None,Active
P009861,C006556,Lucy,Dog,Yorkshire Terrier,Female,Yes,2015-05-28,50.8,Insured,Kidney Disease,Active
P009862,C006557,Cooper,Dog,Great Dane,Female,No,2020-12-23,89.5,Not Insured,Diabetes,Active
P009863,C006558,Bella,Rabbit,Mixed Breed,Male,Yes,2023-05-29,9.0,Not Insured,None,Active
P009864,C006558,Rocky,Dog,Beagle,Female,No,2012-11-20,51.3,Insured,None,Active
P009865,C006558,Milo,Dog,Beagle,Male,Yes,2012-04-14,47.8,Not Insured,Kidney Disease,Active
P009866,C006559,Bear,Dog,Beagle,Male,Yes,2016-04-21,87.4,Not Insured,None,Active
P009867,C006560,Jasper,Dog,German Shepherd,Male,Yes,2020-07-05,76.8,Insured,None,Active
P009868,C006560,Leo,Dog,Chihuahua,Male,No,2025-05-28,29.1,Not Insured,None,Active
P009869,C006561,Jasper,Dog,Mixed Breed,Male,Yes,2021-04-23,99.1,Not Insured,None,Active
P009870,C006562,Buddy,Dog,Yorkshire Terrier,Female,Yes,2017-03-19,77.5,Not Insured,None,Active
P009871,C006563,Ginger,Dog,German Shepherd,Female,No,2017-06-28,57.3,Not Insured,None,Active
P009872,C006564,Coco,Cat,Russian Blue,Female,Yes,2017-10-17,6.9,Not Insured,None,Active
P009873,C006564,Murphy,Dog,German Shepherd,Male,Yes,2020-05-04,92.9,Not Insured,Allergies,Active
P009874,C006565,Hazel,Dog,French Bulldog,Male,No,2019-06-28,67.2,Not Insured,None,Active
P009875,C006566,Biscuit,Dog,Boxer,Female,No,2016-08-23,38.3,Insured,None,Active
P009876,C006567,Biscuit,Dog,Chihuahua,Female,Yes,2016-10-01,77.7,Not Insured,Heart Disease,Active
P009877,C006568,Zoe,Cat,Domestic Shorthair,Female,Yes,2021-05-18,18.8,Not Insured,None,Active
P009878,C006568,Hazel,Cat,Siamese,Male,Yes,2020-08-30,7.7,Not Insured,None,Active
P009879,C006569,Molly,Dog,Beagle,Male,No,2020-09-02,30.2,Insured,None,Active
P009880,C006569,Molly,Dog,Mixed Breed,Female,Yes,2022-03-26,54.8,Insured,None,Active
P009881,C006570,Nala,Dog,Great Dane,Female,Yes,2023-06-17,38.7,Not Insured,None,Active
P009882,C006570,Jasper,Cat,Bengal,Female,Yes,2014-03-24,7.4,Not Insured,Arthritis,Active
P009883,C006571,Lola,Dog,Yorkshire Terrier,Male,Yes,2022-07-11,51.8,Not Insured,Heart Disease,Active
P009884,C006572,Coco,Dog,Chihuahua,Male,Yes,2020-06-08,23.1,Not Insured,None,Active
P009885,C006573,Buddy,Dog,Poodle,Male,Yes,2023-02-13,93.0,Insured,Heart Disease,Active
P009886,C006574,Poppy,Dog,Beagle,Male,Yes,2017-08-07,27.2,Insured,None,Active
P009887,C006575,Finn,Bird,African Grey,Male,Yes,2013-03-26,1.0,Insured,None,Active
P009888,C006576,Rocky,Cat,Russian Blue,Female,Yes,2018-08-31,8.3,Not Insured,Kidney Disease,Active
P009889,C006576,Rosie,Cat,Ragdoll,Female,Yes,2017-03-10,15.8,Insured,None,Active
P009890,C006577,Stella,Bird,Parakeet,Female,Yes,2018-11-17,4.7,Insured,None,Active
P009891,C006578,Murphy,Dog,Beagle,Male,Yes,2025-03-12,49.9,Not Insured,None,Active
P009892,C006578,Penny,Cat,Siamese,Female,No,2025-11-16,19.9,Not Insured,Kidney Disease,Active
P009893,C006579,Ginger,Dog,Mixed Breed,Male,Yes,2023-04-28,23.1,Not Insured,None,Active
P009894,C006580,Murphy,Dog,Chihuahua,Male,Yes,2017-01-05,10.6,Insured,Arthritis,Active
P009895,C006581,Bailey,Cat,Russian Blue,Male,Yes,2018-05-30,19.8,Not Insured,None,Deceased
P009896,C006582,Coco,Dog,German Shepherd,Female,Yes,2019-05-19,4.7,Not Insured,Seizure Disorder,Active
P009897,C006583,Sadie,Dog,Labrador Retriever,Female,No,2019-05-26,47.0,Not Insured,None,Active
P009898,C006584,Scout,Dog,Chihuahua,Female,No,2019-12-10,27.9,Not Insured,None,Active
P009899,C006584,Duke,Dog,Great Dane,Male,Yes,2025-08-25,8.4,Not Insured,Seizure Disorder,Active
P009900,C006584,Jasper,Other,Other,Male,Yes,2010-04-26,11.5,Not Insured,Arthritis,Active
P009901,C006585,Finn,Dog,German Shepherd,Female,Yes,2015-10-13,71.2,Not Insured,None,Active
P009902,C006585,Teddy,Dog,Poodle,Female,Yes,2017-07-19,18.6,Insured,None,Active
P009903,C006586,Hazel,Cat,Siamese,Female,No,2025-11-12,5.1,Not Insured,None,Active
P009904,C006587,Hazel,Dog,Australian Shepherd,Male,Yes,2020-04-05,75.0,Insured,None,Active
P009905,C006587,Ruby,Cat,Bengal,Male,Yes,2017-05-13,8.3,Not Insured,None,Active
P009906,C006588,Willow,Dog,Labrador Retriever,Male,Yes,2023-02-06,28.8,Not Insured,Allergies,Active
P009907,C006588,Bailey,Cat,Persian,Male,Yes,2020-02-24,18.9,Not Insured,Diabetes,Active
P009908,C006588,Willow,Rabbit,Netherland Dwarf,Male,Yes,2020-04-08,11.0,Not Insured,None,Active
P009909,C006589,Scout,Dog,Australian Shepherd,Female,No,2021-03-20,76.2,Not Insured,None,Active
P009910,C006590,Milo,Dog,German Shepherd,Male,Yes,2019-06-01,48.8,Insured,Allergies,Active
P009911,C006591,Charlie,Cat,Persian,Male,Yes,2025-05-11,18.6,Not Insured,None,Active
P009912,C006592,Stella,Dog,Mixed Breed,Female,Yes,2019-12-06,54.1,Not Insured,None,Active
P009913,C006593,Teddy,Dog,Chihuahua,Male,Yes,2017-05-10,20.1,Not Insured,None,Active
P009914,C006594,Duke,Dog,Chihuahua,Female,Yes,2024-02-12,81.4,Insured,None,Active
P009915,C006594,Milo,Dog,Great Dane,Female,Yes,2017-10-27,32.6,Not Insured,Arthritis,Deceased
P009916,C006594,Max,Cat,Ragdoll,Female,Yes,2012-07-24,17.7,Not Insured,None,Active
P009917,C006595,Penny,Dog,Great Dane,Female,Yes,2021-03-26,94.4,Not Insured,None,Active
P009918,C006595,Max,Dog,Australian Shepherd,Female,Yes,2015-02-16,73.9,Not Insured,None,Active
P009919,C006596,Winston,Dog,Beagle,Female,No,2016-06-23,97.7,Not Insured,None,Active
P009920,C006597,Penny,Cat,Domestic Longhair,Male,Yes,2010-11-03,18.9,Not Insured,None,Active
P009921,C006598,Bailey,Cat,Domestic Shorthair,Female,Yes,2025-01-05,15.4,Not Insured,Seizure Disorder,Active
P009922,C006599,Hazel,Dog,Yorkshire Terrier,Female,Yes,2013-11-22,82.0,Insured,Allergies,Active
P009923,C006599,Murphy,Dog,Chihuahua,Female,Yes,2019-11-19,40.2,Not Insured,None,Active
P009924,C006600,Max,Dog,Mixed Breed,Female,Yes,2020-01-02,98.6,Not Insured,Kidney Disease,Active
P009925,C006601,Willow,Other,Guinea Pig,Female,Yes,2024-07-26,9.7,Insured,None,Active
P009926,C006602,Scout,Dog,Golden Retriever,Female,Yes,2023-08-31,7.0,Insured,None,Active
P009927,C006603,Tucker,Dog,Mixed Breed,Female,Yes,2025-12-03,89.4,Insured,None,Active
P009928,C006604,Ginger,Bird,Other,Female,Yes,2018-01-02,0.5,Insured,None,Active
P009929,C006605,Biscuit,Dog,Golden Retriever,Male,No,2016-10-12,59.3,Not Insured,None,Active
P009930,C006606,Bear,Cat,Siamese,Female,Yes,2023-07-05,10.0,Not Insured,Allergies,Active
P009931,C006607,Bella,Cat,Maine Coon,Male,Yes,2014-10-16,19.5,Insured,None,Active
P009932,C006608,Daisy,Cat,Bengal,Female,Yes,2016-05-01,14.0,Not Insured,Arthritis,Active
P009933,C006609,Teddy,Bird,Parakeet,Male,Yes,2016-06-19,2.4,Insured,Arthritis,Active
P009934,C006610,Daisy,Cat,Domestic Shorthair,Female,No,2023-10-19,11.9,Insured,Allergies,Active
P009935,C006610,Zoe,Dog,Chihuahua,Male,Yes,2025-04-28,73.4,Not Insured,None,Inactive
P009936,C006611,Rocky,Dog,Great Dane,Male,Yes,2018-02-20,88.8,Not Insured,None,Active
P009937,C006612,Jasper,Dog,Mixed Breed,Female,Yes,2025-10-25,96.3,Not Insured,None,Active
P009938,C006613,Ruby,Dog,German Shepherd,Male,No,2021-08-02,63.2,Not Insured,None,Active
P009939,C006614,Murphy,Dog,German Shepherd,Female,Yes,2023-08-22,61.6,Insured,None,Active
P009940,C006615,Biscuit,Dog,Mixed Breed,Male,Yes,2013-02-22,38.2,Not Insured,None,Active
P009941,C006616,Mochi,Dog,Yorkshire Terrier,Female,No,2022-02-02,22.7,Not Insured,None,Active
P009942,C006616,Penny,Bird,Cockatiel,Female,Yes,2016-04-24,0.7,Insured,Diabetes,Active
P009943,C006617,Teddy,Cat,Domestic Longhair,Female,Yes,2023-10-25,12.3,Not Insured,None,Active
P009944,C006618,Blue,Dog,Yorkshire Terrier,Male,Yes,2025-12-31,55.0,Insured,Heart Disease,Active
P009945,C006619,Nala,Dog,Australian Shepherd,Female,Yes,2025-12-13,81.8,Insured,Arthritis,Active
P009946,C006620,Molly,Dog,Boxer,Female,No,2020-07-27,59.3,Not Insured,None,Inactive
P009947,C006621,Pepper,Dog,French Bulldog,Female,Yes,2021-11-29,85.8,Not Insured,Allergies,Active
P009948,C006621,Duke,Cat,Ragdoll,Male,No,2015-04-25,14.8,Not Insured,Allergies,Active
P009949,C006622,Penny,Dog,Australian Shepherd,Male,Yes,2024-05-01,76.5,Not Insured,None,Active
P009950,C006623,Luna,Reptile,Bearded Dragon,Male,Yes,2017-04-12,10.8,Not Insured,None,Active
P009951,C006623,Willow,Cat,Domestic Longhair,Female,No,2023-08-14,5.8,Not Insured,None,Active
P009952,C006624,Lola,Dog,German Shepherd,Female,Yes,2025-01-17,12.9,Not Insured,None,Active
P009953,C006625,Blue,Cat,Domestic Longhair,Male,Yes,2021-05-28,10.1,Not Insured,None,Active
P009954,C006625,Luna,Dog,Boxer,Male,Yes,2013-02-09,14.9,Insured,Kidney Disease,Active
P009955,C006626,Stella,Cat,Domestic Longhair,Female,Yes,2025-08-16,14.6,Not Insured,Heart Disease,Active
P009956,C006627,Murphy,Cat,Ragdoll,Male,Yes,2021-10-15,19.5,Insured,Seizure Disorder,Active
P009957,C006628,Ginger,Cat,Persian,Male,No,2023-02-24,12.1,Not Insured,None,Active
P009958,C006629,Murphy,Dog,Poodle,Female,Yes,2009-12-04,8.1,Not Insured,Allergies,Active
P009959,C006630,Finn,Cat,Maine Coon,Male,No,2019-09-13,7.0,Insured,None,Active
P009960,C006631,Biscuit,Cat,Russian Blue,Male,Yes,2023-11-22,14.5,Not Insured,None,Active
P009961,C006631,Teddy,Dog,Beagle,Male,Yes,2023-01-10,17.6,Insured,None,Active
P009962,C006632,Blue,Dog,Great Dane,Male,Yes,2021-04-13,93.5,Insured,None,Deceased
P009963,C006632,Rocky,Dog,German Shepherd,Male,Yes,2020-08-13,48.7,Not Insured,Allergies,Active
P009964,C006633,Lola,Cat,Maine Coon,Female,Yes,2015-12-05,15.0,Insured,None,Active
P009965,C006633,Coco,Dog,German Shepherd,Female,Yes,2017-07-17,95.3,Insured,None,Active
P009966,C006633,Winston,Dog,Yorkshire Terrier,Male,Yes,2020-07-14,91.3,Not Insured,None,Deceased
P009967,C006634,Mochi,Dog,Beagle,Male,Yes,2016-02-04,17.6,Not Insured,Diabetes,Active
P009968,C006635,Winston,Dog,Golden Retriever,Male,No,2012-06-13,60.2,Not Insured,None,Active
P009969,C006636,Sadie,Dog,Australian Shepherd,Female,Yes,2021-07-13,45.1,Not Insured,None,Active
P009970,C006636,Rosie,Cat,Maine Coon,Male,Yes,2015-06-12,8.1,Not Insured,None,Active
P009971,C006636,Leo,Cat,Domestic Shorthair,Female,Yes,2015-08-25,14.6,Not Insured,None,Active
P009972,C006637,Buddy,Dog,Mixed Breed,Female,Yes,2015-04-26,29.7,Not Insured,Arthritis,Active
P009973,C006637,Leo,Cat,Domestic Shorthair,Female,Yes,2018-03-19,18.3,Insured,None,Active
P009974,C006638,Rocky,Other,Hamster,Male,Yes,2022-05-18,0.8,Not Insured,None,Active
P009975,C006638,Coco,Dog,French Bulldog,Male,Yes,2018-12-27,71.9,Not Insured,None,Active
P009976,C006638,Charlie,Dog,French Bulldog,Male,No,2020-12-15,10.5,Not Insured,Arthritis,Active
